"Condition","Line","EvoTime","Replicate","Area","Radius","Volume"
"PA",1,"t1000","D",4562.419,38.1085695429881,231823.015661001
"PA",1,"t1000","D",7360.291,48.4030307985934,475013.855946146
"PA",1,"t1000","D",354.373,10.6207546481692,5018.27824924757
"PA",1,"t1000","D",121.783,6.22613305906006,1010.98288310868
"PA",1,"t1000","D",11974.978,61.7394030116375,985770.657063324
"PA",1,"t1000","D",7429.807,48.6310705263367,481759.290952093
"PA",1,"t1000","D",3541.637,33.5758554674978,158551.322707123
"PA",1,"t1000","D",6331.147,44.8917217422416,378954.78591097
"PA",1,"t1000","D",9370.495,54.6142948039776,682350.635185598
"PA",1,"t1000","D",6961.491,47.0734681947218,436935.366901789
"PA",1,"t1000","D",10826.141,58.7032171990571,847372.408734156
"PA",1,"t1000","D",5077.775,40.2033081016587,272191.1370612
"PA",1,"t1000","D",6329.579,44.8861623563578,378814.014188524
"PA",1,"t1000","D",9183.377,54.0662527613376,662014.376112872
"PA",1,"t1000","D",8681.088,52.5668729641727,608450.200115739
"PA",1,"t1000","D",8954.969,53.3896540836272,637470.26298614
"PA",1,"t1000","D",216.91,8.30930787804412,2403.16262910207
"PA",2,"t1000","anc",77908.177,157.476801318977,16358307.3474036
"PA",2,"t1000","anc",14717.969,68.4461469861274,1343184.35934836
"PA",2,"t1000","anc",18379.821,76.4884221996274,1874458.01146877
"PA",2,"t1000","anc",10600.868,58.0892510412158,821061.976675721
"PA",2,"t1000","anc",6997.033,47.1934823662572,440285.804668826
"PA",2,"t1000","anc",69112.101,148.320817834964,13667684.4568169
"PA",2,"t1000","anc",53148.6,130.068154506888,9217253.75549975
"PA",2,"t1000","anc",13853.467,66.4055382029308,1226595.90948205
"PA",2,"t1000","anc",3303.298,32.4264153185508,142818.817158584
"PA",2,"t1000","anc",44575.183,119.116419637897,7079514.93821875
"PA",2,"t1000","anc",12921.54,64.1330954088394,1104931.14353218
"PA",2,"t1000","anc",39825.124,112.590988483517,5978600.10351816
"PA",2,"t1000","anc",17781.883,75.233962768576,1783735.36476957
"PA",2,"t1000","anc",51340.672,127.836784459401,8750968.56061973
"PA",2,"t1000","anc",10180.116,56.924788671525,772667.935935481
"PA",2,"t1000","anc",83929.379,163.448924979537,18290889.0290001
"PA",2,"t1000","anc",66059.164,145.00787900744,12772132.3475262
"PA",2,"t1000","anc",73454.474,152.909402126325,14975839.6037916
"PA",2,"t1000","anc",6266.335,44.6613522034376,373150.659279638
"PA",2,"t1000","anc",18213.089,76.1407005920306,1849009.80854001
"PA",2,"t1000","anc",27780.631,94.0364264087268,3483188.35015933
"PA",2,"t1000","anc",8429.682,51.8001073163517,582211.24299029
"PA",2,"t1000","anc",32944.647,102.404134862491,4498224.09918019
"PA",2,"t1000","anc",15497.799,70.236049403346,1451338.9016095
"PA",2,"t1000","anc",122108.081,197.150220302264,32098180.0931155
"PA",2,"t1000","anc",107470.08,184.95618111586,26503007.4413546
"PA",2,"t1000","anc",58285.438,136.208777749279,10585317.6940818
"PA",2,"t1000","anc",5042.756,40.0644367040475,269380.238101274
"PA",2,"t1000","anc",11444.464,60.3563255448382,920994.393160242
"PA",2,"t1000","anc",125649.718,199.988868279225,33504726.5365651
"PA",2,"t1000","anc",27801.538,94.0718044714479,3487121.12898871
"PA",2,"t1000","anc",15797.291,70.9114511219607,1493611.77147452
"PA",2,"t1000","anc",51033.34,127.453586246048,8672509.60148516
"PA",2,"t1000","anc",29475.139,96.861902419586,3806690.71682898
"PA",2,"t1000","anc",21646.01,83.0068610383093,2395689.79213847
"PA",2,"t1000","anc",84786.563,164.281469491981,18571814.8837526
"PA",2,"t1000","anc",37074.815,108.633697087667,5370098.96305508
"PA",2,"t1000","anc",11619.037,60.8149187702759,942147.721791773
"PA",2,"t1000","anc",20163.184,80.1132997956196,2153785.60616832
"PA",2,"t1000","anc",57969.743,135.839398910749,10499433.3921741
"PA",2,"t1000","anc",64152.973,142.90040424709,12223314.3671369
"PA",2,"t1000","anc",7284.504,48.153189293601,467696.133362658
"PA",2,"t1000","anc",7550.022,49.0229195734517,493498.828378388
"PA",2,"t1000","anc",79424.976,159.002374418467,16838346.3628396
"PA",2,"t1000","anc",11290.798,59.9497508443878,902507.369245749
"PA",2,"t1000","anc",9290.003,54.3792221126514,673577.51541893
"PA",2,"t1000","anc",23810.924,87.0589025222056,2763937.21530619
"PA",2,"t1000","anc",9000.442,53.5250377732124,642331.997367476
"PA",2,"t1000","anc",154056.512,221.44459984518,45486643.5378455
"PA",2,"t1000","anc",9434.261,54.7998042436118,689327.541310855
"PA",2,"t1000","anc",21544.088,82.8112081738551,2378789.27504514
"PA",2,"t1000","anc",34411.27,104.658718877787,4801919.24421018
"PA",2,"t1000","anc",18008.2,75.7112151030146,1817896.93842414
"PA",2,"t1000","anc",92595.832,171.680426213979,21195855.8711973
"PA",2,"t1000","anc",36551.096,107.863688086644,5256714.69089197
"PA",2,"t1000","anc",5231.964,40.8091394831806,284682.598195973
"PA",2,"t1000","anc",18204.203,76.1221241492683,1847656.80107264
"PA",2,"t1000","anc",28349.3,94.9940127396992,3590685.02048207
"PA",2,"t1000","anc",124264.632,198.883535941492,32952252.5395043
"PA",2,"t1000","anc",78246.347,157.818204931711,16464930.7013383
"PA",2,"t1000","anc",41515.974,114.956274116506,6363362.2498103
"PA",2,"t1000","anc",3112.522,31.4761262477539,130626.847227882
"PA",2,"t1000","anc",42733.804,116.63015170804,6645400.05810886
"PA",2,"t1000","anc",4892.226,39.4619297709246,257408.905113988
"PA",2,"t1000","anc",12011.042,61.8323007170907,990227.147826141
"PA",2,"t1000","anc",30687.22,98.8334230182125,4043897.3273506
"PA",2,"t1000","anc",34799.094,105.246832020917,4883325.86759745
"PA",2,"t1000","anc",8720.811,52.6870036806075,612631.201673176
"PA",2,"t1000","anc",6253.268,44.6147624151103,371984.088184016
"PA",2,"t1000","anc",5600.449,42.2217749954703,315281.196735476
"PA",2,"t1000","anc",14990.805,69.0776478562596,1380706.06516247
"PA",2,"t1000","anc",8255.109,51.2609286516035,564219.404613613
"PA",2,"t1000","anc",34467.719,104.744525928112,4813739.84863783
"PA",2,"t1000","A",6972.99,47.1123301616542,438018.409458551
"PA",2,"t1000","A",5381.971,41.3900299160856,297013.25426334
"PA",2,"t1000","A",5188.582,40.6395982494324,281149.183952315
"PA",2,"t1000","A",7577.201,49.1110780568061,496166.013017479
"PA",2,"t1000","A",8907.928,53.2492398801467,632453.8598761
"PA",2,"t1000","A",7433.466,48.6430438645761,482115.216938447
"PA",2,"t1000","A",6929.086,46.9637794051724,433888.088511291
"PA",2,"t1000","A",11027.37,59.2462732128068,871107.434451612
"PA",2,"t1000","A",7263.074,48.0823071231451,465633.806301507
"PA",2,"t1000","A",6593.006,45.8106864112409,402706.840497906
"PA",2,"t1000","A",7415.695,48.5848642215218,480387.379577624
"PA",2,"t1000","A",6557.987,45.6888618326697,399502.615924592
"PA",2,"t1000","A",9231.986,54.2091543275704,667277.53843196
"PA",2,"t1000","A",9213.17,54.1538834627021,665238.579336084
"PA",2,"t1000","A",8000.567,50.4644386788934,538325.497023837
"PA",2,"t1000","A",7550.022,49.0229195734517,493498.828378388
"PA",2,"t1000","A",7617.447,49.2413310906707,500124.306390182
"PA",2,"t1000","A",5174.993,40.586345398815,280045.404445933
"PA",2,"t1000","A",11887.168,61.5126254774384,974947.88422852
"PA",2,"t1000","A",4944.493,39.672169137401,261545.016792927
"PA",2,"t1000","A",7628.423,49.2767943041328,501205.64138122
"PA",2,"t1000","A",10780.146,58.5783837802363,841978.039459972
"PA",2,"t1000","A",7394.265,48.5146127528891,478306.537422988
"PA",2,"t1000","A",7609.084,49.2142932693634,499300.92198296
"PA",2,"t1000","A",4881.773,39.4197489591842,256584.354847631
"PA",2,"t1000","A",6818.801,46.5885368971802,423570.615977372
"PA",2,"t1000","A",6014.407,43.7543735829116,350875.481010238
"PA",2,"t1000","A",7407.855,48.5591750539074,479625.770291951
"PA",2,"t1000","A",8326.715,51.4827709426645,571576.481399798
"PA",2,"t1000","A",6784.305,46.47054284583,420360.448242238
"PA",2,"t1000","A",7939.414,50.2712041501494,532165.202702072
"PA",2,"t1000","A",6591.438,45.8052385603166,402563.186727381
"PA",2,"t1000","A",10137.78,56.8062989285194,767853.014868754
"PA",2,"t1000","A",8438.567,51.8273991371774,583131.973406418
"PA",2,"t1000","A",6683.429,46.1237631195401,411019.861363019
"PA",2,"t1000","A",4542.035,38.0233434076068,230271.142099159
"PA",2,"t1000","A",6805.212,46.5420912419776,422305.063766668
"PA",2,"t1000","A",7036.234,47.3254988743121,443991.045661862
"PA",2,"t1000","A",7990.113,50.4314580358889,537270.731282014
"PA",2,"t1000","A",7935.232,50.2579625011,531744.789724705
"PA",2,"t1000","A",7392.174,48.5077526235835,478103.663656648
"PA",2,"t1000","A",9993.522,56.400681293715,751521.932431639
"PA",2,"t1000","A",5148.859,40.4837340454952,277926.717858339
"PA",2,"t1000","A",5863.877,43.2033565879521,337785.558691855
"PA",2,"t1000","A",8037.677,50.5813409376627,542075.307578413
"PA",2,"t1000","A",7329.976,48.3032486101082,472082.204045502
"PA",2,"t1000","A",5039.097,40.0498987831315,269087.099744509
"PA",2,"t1000","A",8918.904,53.2820355947871,633623.147192652
"PA",2,"t1000","A",6602.937,45.8451755907723,403617.074906409
"PA",2,"t1000","A",6886.226,46.8183064014052,429868.585089764
"PA",2,"t1000","A",10161.3,56.8721570408522,770526.732452282
"PA",2,"t1000","A",8108.76,50.8045123260885,549282.129825724
"PA",2,"t1000","A",8858.797,53.1021907720887,627228.704406943
"PA",2,"t1000","A",7917.984,50.2033124987294,530012.033482585
"PA",2,"t1000","A",8649.205,52.4702530881096,605101.300481257
"PA",2,"t1000","A",10835.549,58.7287184342455,848477.20840196
"PA",2,"t1000","A",6081.831,43.9989424122791,356792.175906952
"PA",2,"t1000","A",4524.264,37.9488861352401,228921.039175688
"PA",2,"t1000","A",9436.351,54.8058738895777,689556.617178388
"PA",2,"t1000","A",13293.161,65.048786037349,1152938.64753204
"PA",2,"t1000","A",10748.262,58.4916921784074,838245.376475831
"PA",2,"t1000","A",5321.864,41.1582546292431,292051.511485603
"PA",2,"t1000","A",5200.081,40.6846063180719,282084.331076114
"PA",2,"t1000","A",11595.517,60.7533348591846,939288.436221823
"PA",2,"t1000","A",9067.344,53.7236003691979,649507.153954725
"PA",2,"t1000","A",5833.039,43.0896040849253,335124.454829238
"PA",2,"t1000","A",13467.734,65.4745208206488,1175724.57358661
"PA",2,"t1000","A",5005.124,39.9146646080831,266370.461042489
"PA",2,"t1000","A",5180.742,40.6088832199013,280512.195827251
"PA",2,"t1000","A",6233.93,44.5457242479872,370259.90234834
"PA",2,"t1000","A",6821.415,46.5974659424995,423814.20418954
"PA",2,"t1000","A",7728.776,49.5998569443503,511128.245273237
"PA",2,"t1000","A",10296.672,57.2497379242196,785975.697988866
"PA",2,"t1000","A",12520.126,63.1290731918877,1053845.26750088
"PA",2,"t1000","A",4864.524,39.3500454990629,255225.654308378
"PA",2,"t1000","A",5203.74,40.6989175179149,282382.113392899
"PA",2,"t1000","A",5345.384,41.2491039011595,293989.733343461
"PA",2,"t1000","A",7108.363,47.5674491378618,450835.593941278
"PA",2,"t1000","A",5743.139,42.7562617803251,327406.872699726
"PA",2,"t1000","A",5638.081,42.3633912878206,318464.308687236
"PA",2,"t1000","A",6287.242,44.7357942304588,375019.685852131
"PA",2,"t1000","A",6795.281,46.5081188793621,421380.982088894
"PA",2,"t1000","A",7613.265,49.2278124197799,499712.508429434
"PA",2,"t1000","A",4301.605,37.0032890154054,212231.377393484
"PA",2,"t1000","A",5873.285,43.2380004148546,338598.799022079
"PA",2,"t1000","A",2743.514,29.5514403893217,108099.720571026
"PA",2,"t1000","A",5345.907,41.2511217874027,294032.880961505
"PA",2,"t1000","A",8048.13,50.6142207713638,543133.104822181
"PA",2,"t1000","A",6985.534,47.1546872799831,439200.895004919
"PA",2,"t1000","A",13619.309,65.841937226147,1195628.91765533
"PA",2,"t1000","A",10355.734,57.4136961960264,792747.954350481
"PA",2,"t1000","A",10898.27,58.8984472061889,855854.90697839
"PA",2,"t1000","A",6137.235,44.1988978859561,361678.697422821
"PA",2,"t1000","A",7617.447,49.2413310906707,500124.306390182
"PA",2,"t1000","A",3850.015,35.0071112269477,179703.871107223
"PA",2,"t1000","A",6735.696,46.303764718742,415850.777067962
"PA",2,"t1000","A",9482.869,54.9407949713671,694661.815292444
"PA",2,"t1000","A",6424.183,45.220360011325,387338.490718179
"PA",2,"t1000","A",6971.945,47.108799808843,437919.948377685
"PA",2,"t1000","A",5377.267,41.3719379138789,296623.941960467
"PA",2,"t1000","A",6972.99,47.1123301616542,438018.409458551
"PA",2,"t1000","A",6329.579,44.8861623563578,378814.014188524
"PA",2,"t1000","A",7299.139,48.201536327483,469106.284890464
"PA",2,"t1000","A",4659.114,38.5102849516503,239231.743682964
"PA",2,"t1000","A",13019.802,64.3764840042969,1117558.76692282
"PA",2,"t1000","A",11462.757,60.4045435047932,923203.471855163
"PA",2,"t1000","A",6476.45,45.4039432469803,392075.157655874
"PA",2,"t1000","A",5458.282,41.6824318170022,303352.623070627
"PA",2,"t1000","A",9700.302,55.5670948095039,718690.134553094
"PA",2,"t1000","A",7961.889,50.3423080658602,534426.491765578
"PA",2,"t1000","A",8674.816,52.5478800107609,607790.920377905
"PA",2,"t1000","A",9028.666,53.6088952213293,645355.746109837
"PA",2,"t1000","A",6211.455,44.465352062991,368259.377864568
"PA",2,"t1000","A",8741.195,52.7485429709705,614780.400100177
"PA",2,"t1000","A",7874.08,50.0639342101883,525609.897447679
"PA",2,"t1000","A",10044.221,56.5435658878607,757248.095874312
"PA",2,"t1000","B",5056.868,40.1204570951834,270511.807506675
"PA",2,"t1000","B",5748.888,42.7776563753013,327898.607205458
"PA",2,"t1000","B",7078.048,47.4659104335249,447954.656549587
"PA",2,"t1000","B",8830.05,53.0159618463834,624178.12520221
"PA",2,"t1000","B",8301.104,51.4035355733417,568941.459682679
"PA",2,"t1000","B",6297.696,44.7729706070539,375955.410533548
"PA",2,"t1000","B",5274.301,40.9739203763693,288145.052286674
"PA",2,"t1000","B",8081.058,50.717656217777,546469.762026555
"PA",2,"t1000","B",4600.574,38.2675866278513,234737.152110454
"PA",2,"t1000","B",9486.528,54.9513935033439,695063.91081132
"PA",2,"t1000","B",5605.676,42.2414735721093,315722.686143743
"PA",2,"t1000","B",7489.392,48.8256849937181,487566.25944863
"PA",2,"t1000","B",5870.149,43.2264555575853,338327.646486538
"PA",2,"t1000","B",6343.168,44.9343196690977,380034.584835722
"PA",2,"t1000","B",3501.914,33.3870311163695,155891.348913133
"PA",2,"t1000","B",4873.41,39.3859693600011,255925.302584964
"PA",2,"t1000","B",5911.962,43.3801331411384,341948.931580468
"PA",2,"t1000","B",9426.421,54.7770298175293,688468.458919446
"PA",2,"t1000","B",7416.217,48.5865741659596,480438.103068467
"PA",2,"t1000","B",6107.965,44.0933741503707,359094.381389825
"PA",2,"t1000","B",7061.322,47.4097943691712,446367.765326006
"PA",2,"t1000","B",5883.738,43.2764598033994,339503.134734311
"PA",2,"t1000","B",6941.63,47.0062703820457,435066.84889616
"PA",2,"t1000","B",7765.886,49.7187921089832,514813.962101418
"PA",2,"t1000","B",6204.66,44.4410240477098,367655.259023817
"PA",2,"t1000","B",4497.085,37.8347276256726,226861.31477933
"PA",2,"t1000","B",6813.575,46.5706805056005,423083.765901263
"PA",2,"t1000","B",7229.1,47.9697195969628,462370.533251205
"PA",2,"t1000","B",6504.152,45.5009437577076,394593.405791442
"PA",2,"t1000","B",6852.253,46.7026752181557,426691.395162178
"PA",2,"t1000","B",4581.758,38.1892506800235,233298.539756271
"PA",2,"t1000","B",6847.026,46.6848590739809,426203.258514511
"PA",2,"t1000","B",7836.447,49.9441543391748,521846.291251684
"PA",2,"t1000","B",8746.945,52.7658892411175,615387.108090862
"PA",2,"t1000","B",4328.261,37.1177621400286,214207.14970395
"PA",2,"t1000","B",5691.917,42.565167125686,323036.531160711
"PA",2,"t1000","B",10132.03,56.7901867941175,767199.835071469
"PA",2,"t1000","B",6457.634,45.3379393395485,390367.758092008
"PA",2,"t1000","B",9750.478,55.7106232456392,724273.608430525
"PA",2,"t1000","B",5911.44,43.3782179622712,341903.643721184
"PA",2,"t1000","B",7737.139,49.6266847016619,511958.076861242
"PA",2,"t1000","B",5392.947,41.4322138651221,297922.311289691
"PA",2,"t1000","B",7352.451,48.3772450743312,474255.098565348
"PA",2,"t1000","B",8513.832,52.0580147038659,590950.921922992
"PA",2,"t1000","B",7151.745,47.7123792842643,454969.026645788
"PA",2,"t1000","B",5945.414,43.5026901887172,344855.337714216
"PA",2,"t1000","B",7902.304,50.1535790031949,528438.437295018
"PA",2,"t1000","B",6609.732,45.8687588738278,404240.271104832
"PA",2,"t1000","B",7477.37,48.7864816691478,486392.765917914
"PA",2,"t1000","B",7612.22,49.2244337885767,499609.625832106
"PA",2,"t1000","B",3820.222,34.8713984522676,177621.978050825
"PA",2,"t1000","B",4968.536,39.7685067441571,263455.00989945
"PA",2,"t1000","B",7170.038,47.7733605654182,456715.747522333
"PA",2,"t1000","B",5084.57,40.2301988311457,272737.682761171
"PA",2,"t1000","B",4704.064,38.6956079735319,242702.155235206
"PA",2,"t1000","B",9267.005,54.3118707725541,671077.837344817
"PA",2,"t1000","B",9965.297,56.3209779199338,748340.36307011
"PA",2,"t1000","B",10125.758,56.7726067439624,766487.569224709
"PA",2,"t1000","B",5828.857,43.0741547595724,334764.117985889
"PA",2,"t1000","B",7783.657,49.7756463922234,516582.077960473
"PA",2,"t1000","B",8307.376,51.4229511895803,569586.387415321
"PA",2,"t1000","B",7332.067,48.3101377793722,472284.222636784
"PA",2,"t1000","B",6606.596,45.8578763226372,403952.616375506
"PA",2,"t1000","B",4757.376,38.9142623352094,246839.703588306
"PA",2,"t1000","B",5008.26,39.9271670742971,266620.845028692
"PA",2,"t1000","B",7135.542,47.6583000313656,453423.735363214
"PA",2,"t1000","B",6780.646,46.4580096055844,420020.422666757
"PA",2,"t1000","B",3635.196,34.0164493299311,164875.280717824
"PA",2,"t1000","B",3703.143,34.3328855014009,169519.446152419
"PA",2,"t1000","B",7437.647,48.6567217354932,482522.027261101
"PA",2,"t1000","B",8146.393,50.9222684946226,553110.415478285
"PA",2,"t1000","B",7631.559,49.2869219640959,501514.737196525
"PA",2,"t1000","B",7715.71,49.5579133128821,509832.649769783
"PA",2,"t1000","B",6755.035,46.3701889366166,417642.998964611
"PA",2,"t1000","B",8178.798,51.0234481439682,556413.967510655
"PA",2,"t1000","B",5816.836,43.0297153733298,333729.063271118
"PA",2,"t1000","B",3505.05,33.4019769859285,156100.799246038
"PA",2,"t1000","B",7373.358,48.4459776015754,476279.382021862
"PA",2,"t1000","B",7289.208,48.1687343496793,468149.23169541
"PA",2,"t1000","B",6899.816,46.8644817068225,431141.734283255
"PA",2,"t1000","B",3472.644,33.2472091519999,153940.961837917
"PA",2,"t1000","B",3726.141,34.4393309693257,171101.070849832
"PA",2,"t1000","B",5570.134,42.1073475722286,312724.75781585
"PA",2,"t1000","B",7040.415,47.3395574264975,444386.840265166
"PA",2,"t1000","B",4583.849,38.1979639964447,233458.265422852
"PA",2,"t1000","B",10169.14,56.8940928039725,771418.659862118
"PA",2,"t1000","B",4924.109,39.5903091090052,259929.329861913
"PA",2,"t1000","B",4985.785,39.8374780312064,264828.133874424
"PA",2,"t1000","B",8220.612,51.1537102279112,560686.405525452
"PA",2,"t1000","B",8560.873,52.2016332145258,595855.40312285
"PA",2,"t1000","B",5215.238,40.7438561528162,283318.542499601
"PA",2,"t1000","B",5223.601,40.7765108828543,284000.297365585
"PA",2,"t1000","B",8660.704,52.505120745614,606308.412349362
"PA",2,"t1000","B",6984.489,47.1511600985802,439102.345394363
"PA",2,"t1000","B",10875.272,58.8362693628494,853147.243715005
"PA",2,"t1000","B",8192.388,51.0658211708522,557801.360760314
"PA",2,"t1000","B",9000.964,53.5265899005756,642387.878317125
"PA",2,"t1000","B",3667.079,34.1652967075799,167049.12278018
"PA",2,"t1000","B",4560.851,38.1020204544487,231703.51745559
"PA",2,"t1000","B",6459.725,45.3452790213996,390557.376702014
"PA",2,"t1000","B",5675.714,42.5045394911149,321658.146471032
"PA",2,"t1000","B",5158.267,40.5207031241513,278688.807656142
"PA",2,"t1000","B",7036.756,47.3272543199276,444040.454399035
"PA",2,"t1000","B",6805.735,46.5438796540108,422353.747729452
"PA",2,"t1000","B",6161.801,44.2872687687688,363852.449315558
"PA",2,"t1000","B",7212.375,47.9141969082736,460766.874568413
"PA",2,"t1000","B",3936.256,35.397022464471,185775.656077212
"PA",2,"t1000","B",5853.423,43.1648283781551,336882.665626328
"PA",2,"t1000","B",4680.021,38.5965924901117,240843.817842887
"PA",2,"t1000","B",5951.686,43.5256303028648,345401.179352981
"PA",2,"t1000","B",7764.841,49.7154468444691,514710.053321672
"PA",2,"t1000","B",7673.896,49.4234454722275,505693.840687393
"PA",2,"t1000","B",7811.359,49.8641433720738,519342.300142318
"PA",2,"t1000","B",6220.863,44.4990133991188,369096.354654776
"PA",2,"t1000","B",4520.605,37.9335374442178,228643.385384024
"PA",2,"t1000","B",4848.844,39.2865750831369,253992.631829891
"PA",2,"t1000","B",7582.95,49.1297053872438,496730.799288267
"PA",2,"t1000","B",11818.176,61.3338589806642,966472.453590227
"PA",2,"t1000","B",5645.922,42.3928388908146,319128.882314807
"PA",2,"t1000","B",4607.369,38.2958366143988,235257.400594995
"PA",2,"t1000","B",6770.715,46.4239757133411,419098.011629272
"PA",2,"t1000","B",7475.802,48.7813661529949,486239.779532389
"PA",2,"t1000","B",10384.482,57.4933325134108,796051.302140706
"PA",2,"t1000","B",9677.304,55.5011849856014,716135.785954533
"PA",2,"t1000","C",3917.962,35.3146717143515,184482.055759072
"PA",2,"t1000","C",3349.816,32.6539362052516,145846.237284441
"PA",2,"t1000","C",4472.519,37.7312471811474,225004.959881837
"PA",2,"t1000","C",5271.165,40.9617374046314,287888.102061979
"PA",2,"t1000","C",7579.292,49.1178539217026,496371.409714572
"PA",2,"t1000","C",2476.951,28.0791380012426,92734.1986017545
"PA",2,"t1000","C",5914.053,43.3878040158165,342130.363337536
"PA",2,"t1000","C",7331.022,48.3066949648893,472183.258046524
"PA",2,"t1000","C",7852.65,49.9957610977285,523465.617845437
"PA",2,"t1000","C",6024.337,43.7904787003157,351744.801442698
"PA",2,"t1000","C",11681.235,60.9774760328444,949722.969662031
"PA",2,"t1000","C",4112.397,36.1803347277573,198383.8666579
"PA",2,"t1000","C",4341.328,37.1737490921551,215177.917064997
"PA",2,"t1000","C",6276.266,44.6967282484881,374038.074422967
"PA",2,"t1000","C",4885.954,39.4366258906519,256914.053355912
"PA",2,"t1000","C",5894.192,43.3148887181464,340408.360751185
"PA",2,"t1000","C",6793.713,46.5027527335247,421235.141042043
"PA",2,"t1000","C",4695.701,38.6611956729627,242055.220243636
"PA",2,"t1000","C",4047.585,35.8940986886315,193712.553920833
"PA",2,"t1000","C",6366.166,45.0157036475841,382103.256036435
"PA",2,"t1000","C",4601.097,38.2697617237236,234777.181143653
"PA",2,"t1000","C",3520.208,33.4741244519296,157114.507584904
"PA",2,"t1000","C",4284.879,36.9312787052021,210994.747422757
"PA",2,"t1000","C",5748.888,42.7776563753013,327898.607205458
"PA",2,"t1000","C",4889.613,39.4513898045783,257202.704608711
"PA",2,"t1000","C",5344.861,41.2470859161975,293946.587836178
"PA",2,"t1000","C",6556.942,45.6852214806245,399407.130007479
"PA",2,"t1000","C",6518.787,45.552105857209,395925.967312797
"PA",2,"t1000","C",5381.449,41.3880226477887,296970.044119893
"PA",2,"t1000","C",3524.389,33.4939973944199,157394.501310563
"PA",2,"t1000","C",7593.404,49.1635592994195,497758.357117933
"PA",2,"t1000","C",3795.657,34.7591016521243,175911.503332796
"PA",2,"t1000","C",7095.296,47.5237084222213,449593.037697804
"PA",2,"t1000","C",3228.556,32.0574685977854,137999.110114922
"PA",2,"t1000","C",4791.35,39.0529649727995,249488.564963231
"PA",2,"t1000","C",3010.078,30.9537975955186,124231.126878298
"PA",2,"t1000","C",3624.22,33.965056391901,164129.115568874
"PA",2,"t1000","C",4739.083,38.8393739695369,245417.355879566
"PA",2,"t1000","C",5919.28,43.4069734384924,342584.039646666
"PA",2,"t1000","C",3424.558,33.016218245126,150754.605761456
"PA",2,"t1000","C",6072.946,43.9667914460483,356010.600326818
"PA",2,"t1000","C",3540.069,33.5684220730252,158446.04047951
"PA",2,"t1000","C",3885.034,35.1659598242414,182161.266079749
"PA",2,"t1000","C",3368.109,32.7429747036613,147042.543714898
"PA",2,"t1000","C",5704.461,42.612044443442,324104.994210508
"PA",2,"t1000","C",3415.673,32.973360215044,150168.2882744
"PA",2,"t1000","C",7485.21,48.8120512083007,487157.93843318
"PA",2,"t1000","C",4755.286,38.9057135319656,246677.059838089
"PA",2,"t1000","C",5420.127,41.5364900836805,300177.401850385
"PA",2,"t1000","C",5440.511,41.6145219507765,301872.352577255
"PA",2,"t1000","C",3603.835,33.8694007723072,162746.309243023
"PA",2,"t1000","C",4408.753,37.4613089152321,220210.210751941
"PA",2,"t1000","C",3282.391,32.3236369491538,141465.086678893
"PA",2,"t1000","C",5145.723,40.4714035148685,277672.842544986
"PA",2,"t1000","C",7201.399,47.8777244243507,459715.462389059
"PA",2,"t1000","C",6621.231,45.9086406464686,405295.619488344
"PA",2,"t1000","C",6205.705,44.4447663087588,367748.144674795
"PA",2,"t1000","C",4863.479,39.3458186717122,255143.41713024
"PA",2,"t1000","C",4612.596,38.3175535201793,235657.858795953
"PA",2,"t1000","C",5593.132,42.1941845558238,314663.525137445
"PA",2,"t1000","C",6575.235,45.7489049539077,401079.734752809
"PA",2,"t1000","C",4465.202,37.7003705606143,224453.026703995
"PA",2,"t1000","C",7125.088,47.6233760912589,452427.660676421
"PA",2,"t1000","C",7321.614,48.2756886954671,471274.610949831
"PA",2,"t1000","C",6188.457,44.3829589293378,366216.04382263
"PA",2,"t1000","C",5800.633,42.9697431924365,332335.613818096
"PA",2,"t1000","C",5548.704,42.0262696263604,310921.773841153
"PA",2,"t1000","C",3785.203,34.7112018822821,175185.26066456
"PA",2,"t1000","C",7413.604,48.578014013046,480184.211998899
"PA",2,"t1000","C",3267.756,32.2514967162208,140520.029204548
"PA",2,"t1000","C",4742.219,38.8522224608659,245660.996728193
"PA",2,"t1000","C",7704.733,49.5226481956134,508745.042400178
"PA",2,"t1000","C",5235.623,40.8234070262544,284981.291686692
"PA",2,"t1000","C",4158.392,36.3821011519069,201721.384497707
"PA",2,"t1000","C",4872.887,39.3838559102137,255884.105966338
"PA",2,"t1000","C",6661.477,46.0479531107077,408996.507392077
"PA",2,"t1000","C",4216.409,36.6350197064818,205957.635740783
"PA",2,"t1000","C",5634.423,42.3496463248671,318154.428392929
"PA",2,"t1000","C",6193.161,44.3998240202356,366633.678038649
"PA",2,"t1000","C",3610.63,33.9013159678467,163206.811297315
"PA",2,"t1000","C",3633.105,34.0066646268604,164733.04438556
"PA",2,"t1000","C",6041.586,43.8531247692748,353256.566216405
"PA",2,"t1000","C",6333.238,44.899134367545,379142.538591522
"PA",2,"t1000","C",5553.408,42.044080063811,311317.240772012
"PA",2,"t1000","C",6203.092,44.4354082743434,367515.900777751
"PA",2,"t1000","C",4164.664,36.4095279265432,202177.933616892
"PA",2,"t1000","C",6751.376,46.3576285647139,417303.707878298
"PA",2,"t1000","C",5970.502,43.5943782164638,347040.429773538
"PA",2,"t1000","C",2130.418,26.0409890577124,73970.9224351382
"PA",2,"t1000","C",7681.736,49.4486856433407,506468.998212178
"PA",2,"t1000","C",6190.548,44.390456511454,366401.669034758
