"Cell_volume","Cell_AR","Cluster_radius","Cluster_ncells","Cluster_packfrac"
75,1,20.5563454979003,204,0.420499124837225
75,1,21.5311448327736,214,0.383870784718861
75,1,26.9416697470702,338,0.309468058072112
75,1,20.9904246093981,201,0.38913925206006
75,1,19.6315931759861,195,0.461466977653864
75,1,25.0569439785335,354,0.402894751700802
75,1,19.5186115849314,180,0.433409467337603
75,1,24.0969900110083,253,0.32374627665941
75,1,25.2737042373119,292,0.323853659462567
75,1,22.0342407311683,209,0.34980391872635
75,1,25.0903573330746,340,0.385417146388696
75,1,20.8101124122621,214,0.425170524491991
75,1,19.3162692527238,195,0.484437232062392
75,1,21.1426826861132,215,0.40731540749885
75,1,25.0901901858355,344,0.389959259211666
75,1,24.2712404819869,296,0.370670859625306
75,1,20.0344773542523,177,0.394104930716015
75,1,20.0519043003916,191,0.424169221028472
75,1,19.5463165885429,201,0.481918862884317
75,1,20.8419410987253,196,0.387627189926587
75,1,24.4392915237141,317,0.388835654218658
75,1,20.5393162870996,205,0.423612305117186
75,1,25.8126588840041,358,0.372698336303824
75,1,24.3559754104507,292,0.361858621795163
75,1.1,27.1637573206305,400,0.357324767551146
75,1.1,27.0978706536916,398,0.358137856427809
75,1.1,26.1752101279749,347,0.346442846741267
75,1.1,23.753960692397,226,0.301906868019191
75,1.1,22.7758508489334,265,0.401600918774802
75,1.1,27.1462669673806,362,0.324004377030986
75,1.1,26.6112820283211,374,0.355342262532738
75,1.1,21.5668684559887,215,0.383751287654781
75,1.1,27.7291577230753,397,0.333390428132531
75,1.1,26.9813478743842,362,0.329982037977843
75,1.1,29.1426381361675,393,0.284301147992599
75,1.1,27.3163451186824,363,0.318868417227525
75,1.1,26.2802598362786,348,0.343291407703274
75,1.1,26.6439260457914,396,0.374863522135887
75,1.1,27.6283844364642,332,0.281867021715473
75,1.1,28.8951441551646,428,0.317644856024312
75,1.1,26.387102226367,354,0.34498548066962
75,1.1,25.9332934302483,351,0.360335249304626
75,1.1,26.9197675323808,348,0.319402258322031
75,1.1,26.8619136847895,371,0.342717053981067
75,1.1,26.5144151638565,367,0.352527143330801
75,1.1,26.4100719892857,384,0.373245966669829
75,1.1,27.7643558439672,374,0.312882627821059
75,1.1,25.5564814223161,377,0.404399697921477
75,1.1,28.0204696168215,330,0.268571772190063
75,1.1,28.5570763804437,393,0.302150957659642
75,1.1,26.0945318825053,368,0.370827507264378
75,1.1,30.0783269546976,460,0.302670056774541
75,1.1,30.2138278579959,521,0.338215203265629
75,1.1,28.66840164026,356,0.270527993469191
75,1.1,24.5031369996011,355,0.432051923034057
75,1.1,21.624977873118,202,0.357648994374402
75,1.1,27.0887173972218,402,0.362104047973353
75,1.1,26.2833229528449,402,0.396422132024181
75,1.1,26.6616135400569,382,0.360891563616895
75,1.1,29.3404169663796,338,0.239602039248662
75,1.1,26.3990181276317,380,0.369822157603654
75,1.1,26.5823262883406,361,0.344112859470503
75,1.1,26.823917048054,347,0.321910792116431
75,1.1,28.3008302528737,337,0.266198145465578
75,1.1,26.3183794806907,319,0.313318402218066
75,1.1,26.5288844534139,347,0.332770764440414
75,1.1,27.2740417741344,329,0.290348808383054
75,1.1,26.7697086472262,414,0.386404398783641
75,1.1,25.6701895342753,322,0.340832735329941
75,1.1,27.1960519536419,325,0.289293335343601
75,1.1,26.7499343734147,347,0.32458912577621
75,1.1,27.2571206821714,326,0.288237394296244
75,1.1,25.9540599898568,273,0.279588554509307
75,1.1,26.8593340971962,367,0.339119680451416
75,1.2,28.9644459932885,325,0.239475085366205
75,1.2,29.3798031596154,362,0.255584539427164
75,1.2,28.8056222631746,349,0.261436545894711
75,1.2,27.5863978495044,335,0.285714627557197
75,1.2,29.4230711221178,398,0.279763930879933
75,1.2,28.265787098255,391,0.310003188740775
75,1.2,29.0131959679782,355,0.260264115455691
75,1.2,29.8484688373349,397,0.267298786964793
75,1.2,30.6509830659134,430,0.267367050554821
75,1.2,29.9231407195999,393,0.262629604488231
75,1.2,33.8125715833151,646,0.299206184793106
75,1.2,27.0837112498137,347,0.312735803338131
75,1.2,29.5992809427188,381,0.263059595052493
75,1.2,29.0107433727876,406,0.297729669741612
75,1.2,29.0519444306742,381,0.278209538219906
75,1.2,30.4456107361873,457,0.289944438602459
75,1.2,28.1118389911356,366,0.294975515784445
75,1.2,33.5941691761178,605,0.285717152959136
75,1.2,27.8295001049199,397,0.329797185502091
75,1.2,29.6833508970565,403,0.275891882211358
75,1.2,28.0040337373489,413,0.336713810191611
75,1.2,29.9253114307385,375,0.250546237640574
75,1.2,27.6441449777546,397,0.336475676574209
75,1.2,27.2128455138144,384,0.341178778399017
75,1.2,27.6777815720667,334,0.282049470014024
75,1.2,29.2020999656728,384,0.276096962338533
75,1.2,26.5910413354699,363,0.345679196424823
75,1.2,28.7261532531514,342,0.258324942186709
75,1.2,33.4645271601401,586,0.279973025937209
75,1.2,28.4864502764201,416,0.322218877529559
75,1.2,30.0109678734027,384,0.254368818437761
75,1.2,27.4239193665676,350,0.303845024083154
75,1.2,29.9615759478428,356,0.236989275268908
75,1.2,30.1644309874597,383,0.249853832846389
75,1.2,27.6394077790813,370,0.313753210331917
75,1.2,28.0231764858092,378,0.307547618308644
75,1.2,28.6685195522649,400,0.303960287060402
75,1.2,28.3991828329176,382,0.298619721367418
75,1.2,27.9995550469658,399,0.325455908429569
75,1.2,28.9023992350283,401,0.29738245300789
75,1.2,29.0259855773604,333,0.24381249693953
75,1.2,28.0488534864243,391,0.317251781674946
75,1.2,29.632510309153,359,0.247036866627291
75,1.2,29.3359273362605,401,0.284392122837753
75,1.2,26.723546292664,311,0.291776811318862
75,1.2,27.3847093446054,305,0.265918214521808
75,1.2,32.4421191264863,482,0.252750514486662
75,1.2,29.2097072126063,347,0.249298989136629
75,1.2,29.6383033528774,404,0.277839508999177
75,1.2,28.6596083007586,363,0.276101348459784
75,1.3,28.8972566261889,361,0.267861324314298
75,1.3,29.6656459065195,370,0.253754032378249
75,1.3,32.9454727312001,441,0.220812682048297
75,1.3,30.881617332961,427,0.259597447351369
75,1.3,29.9348332198903,383,0.255647117054181
75,1.3,35.8445651877183,537,0.20877427785552
75,1.3,30.2308620280167,395,0.255987144653697
75,1.3,30.3651929457437,396,0.253244315034212
75,1.3,34.5892628230465,697,0.30156540129669
75,1.3,37.7304751013383,755,0.251676568631805
75,1.3,30.5918759814769,340,0.212634260528035
75,1.3,36.4225569085326,614,0.227525319877699
75,1.3,36.6577862591773,620,0.225354191220357
75,1.3,35.0082729294455,627,0.261654456753303
75,1.3,30.0744092816656,373,0.245521861801963
75,1.3,38.443960582038,738,0.23256515537496
75,1.3,29.1451240350647,357,0.258192216869968
75,1.3,30.8104875356212,399,0.244258585760957
75,1.3,31.5633865463426,394,0.224345877691635
75,1.3,30.5629334819345,368,0.230799765963102
75,1.3,31.096353374461,407,0.242347572866971
75,1.3,36.1586808125813,608,0.230270604228646
75,1.3,28.2203227280317,291,0.231835380703909
75,1.3,31.0641355054017,419,0.25027003888925
75,1.3,29.5148790580561,352,0.245127645446458
75,1.3,38.3071133442808,700,0.22296280223427
75,1.3,35.2057247412669,651,0.267124532681219
75,1.3,35.9818510529897,572,0.21984580271064
75,1.3,30.2993258398688,383,0.246531564284892
75,1.3,29.6631061629546,410,0.281259132265423
75,1.3,31.7093503155094,405,0.227439370880687
75,1.3,30.4364332749814,419,0.266075816518334
75,1.3,36.5759031318457,697,0.255047021799763
75,1.3,32.5450464166477,426,0.221272563526154
75,1.3,30.6605460107486,372,0.231087226449711
75,1.3,29.7637167890915,405,0.275021209048259
75,1.3,31.9009246001333,406,0.223917932670142
75,1.3,30.3836673258101,419,0.267464471070562
75,1.3,31.2553047619018,399,0.2339776290966
75,1.3,28.7118284517138,411,0.310908019628564
75,1.3,28.937199874884,410,0.302961190461523
75,1.3,31.7251569029256,390,0.218688489627098
75,1.3,36.9637125910666,603,0.213778099554415
75,1.3,31.0686242765233,367,0.219115272454613
75,1.3,34.9988248184052,639,0.266878216313022
75,1.3,29.310012568347,321,0.22825992618787
75,1.3,27.1291907034325,335,0.300404854032511
75,1.3,29.0548472524014,366,0.267176311360115
75,1.3,29.0333485710521,318,0.232652856640853
75,1.3,28.9698037965473,360,0.265117559486626
75,1.4,38.3579430519933,720,0.228422678812352
75,1.4,31.7183689766578,410,0.23005091771219
75,1.4,35.1169682625056,627,0.259232321805239
75,1.4,37.7844850531075,630,0.209108978330744
75,1.4,35.0911978534334,648,0.268505434433577
75,1.4,37.7665493685071,674,0.224032297032132
75,1.4,37.0648141430133,612,0.215198180967719
75,1.4,31.4718630874135,410,0.235499045389066
75,1.4,38.6426374509308,704,0.218446470509609
75,1.4,37.641781210645,671,0.225260309267503
75,1.4,37.2415311863036,741,0.256866977775218
75,1.4,31.7736027316019,381,0.212666089878579
75,1.4,33.6618608857481,503,0.236116467174487
75,1.4,34.399743726253,545,0.239719594799324
75,1.4,37.3094157393834,727,0.250640772636868
75,1.4,36.0215248336008,658,0.252064838506028
75,1.4,33.2261439422065,410,0.200132068557089
75,1.4,31.2717366195815,422,0.247075171805606
75,1.4,36.4806095369341,575,0.212057794571508
75,1.4,31.9178786495743,392,0.215852291459962
75,1.4,31.2900793708687,432,0.252485479357283
75,1.4,38.8439671521329,792,0.241950821543528
75,1.4,30.6551639759328,411,0.255448610893978
75,1.4,38.0851041864128,782,0.253462645314999
75,1.4,37.5397038795301,738,0.249779325444197
75,1.4,36.1395009295137,594,0.225326694907596
75,1.4,29.2910776756949,384,0.273588492810566
75,1.4,31.5369892828921,389,0.222055515008519
75,1.4,37.7778757969445,716,0.23777876831721
75,1.4,30.5707508944827,429,0.268850982308654
75,1.4,37.4246648889227,725,0.247649183215067
75,1.4,30.0249233562869,354,0.234169427253291
75,1.4,28.6348993404723,391,0.298168959037189
75,1.4,29.3600360809152,354,0.250441422126384
75,1.4,31.2033041802063,401,0.236328050491658
75,1.4,35.6486440485527,519,0.205121396985005
75,1.4,30.6458690599308,379,0.235774069261629
75,1.4,32.8116656617792,393,0.199195889192249
75,1.4,36.2158433903803,618,0.232951396773106
75,1.4,30.0287105598531,322,0.2129209886828
75,1.4,32.7406734693407,383,0.195392820726332
75,1.4,36.9716614449616,707,0.250486985035626
75,1.4,37.4816768721246,670,0.227819251081171
75,1.4,37.0658467919419,635,0.223267032706865
75,1.4,35.5685054024301,646,0.257044504259215
75,1.4,33.3896303065076,388,0.186624882845368
75,1.4,36.810705225495,704,0.252710274679669
75,1.4,30.8507030760768,387,0.235987185902192
75,1.4,36.7330548419914,670,0.242033964828232
75,1.4,38.3310528636166,663,0.210782201959309
75,1.5,33.2706592820468,398,0.193495783524916
75,1.5,31.4645232300161,430,0.247159690875426
75,1.5,38.461046282216,645,0.202987402073303
75,1.5,36.4300356128728,670,0.248123940357411
75,1.5,40.522947052437,767,0.206378737630772
75,1.5,33.1681115819348,380,0.186463577935696
75,1.5,37.2441737860029,674,0.2335917591313
75,1.5,36.6380519394866,681,0.247926325630859
75,1.5,37.2589846250019,535,0.18519676230917
75,1.5,40.1904896417331,724,0.199683108391131
75,1.5,38.4421860258756,705,0.222196668538419
75,1.5,39.1430906137815,701,0.209278846301378
75,1.5,39.9049543602863,763,0.21498924608066
75,1.5,37.5283813571726,668,0.226292216857589
75,1.5,38.7982630461644,630,0.193141835367322
75,1.5,35.9708149574993,662,0.254671186412816
75,1.5,33.5269217484222,414,0.196694380663028
75,1.5,38.9146947089846,680,0.206604931555222
75,1.5,37.9617707822628,669,0.218957277411522
75,1.5,39.606130406228,669,0.192801999079948
75,1.5,34.0090595370982,425,0.193454001304367
75,1.5,31.9150284566701,406,0.223621203091993
75,1.5,31.8792597272901,385,0.212769170041272
75,1.5,40.1034313944917,625,0.173503431830501
75,1.5,36.5192338080647,578,0.212488544050662
75,1.5,40.2887676213215,700,0.191654378168929
75,1.5,37.6248676415524,593,0.19934364954706
75,1.5,30.0277912635938,339,0.224182747594202
75,1.5,33.1008116915062,411,0.202907707998588
75,1.5,39.6501100992502,724,0.207959147058441
75,1.5,37.6661100410095,746,0.249953469273405
75,1.5,29.5074552819713,337,0.234859040390574
75,1.5,34.7455608837006,479,0.204460861966074
75,1.5,39.0050582687865,624,0.188275777924163
75,1.5,38.2502749152969,743,0.237715655876032
75,1.5,38.7568283733182,782,0.240510874726201
75,1.5,32.4822827150776,419,0.218900649965189
75,1.5,33.6310097661926,430,0.202405070652615
75,1.5,37.1488876208189,668,0.233298354148061
75,1.5,36.632025594866,558,0.203246956557252
75,1.5,37.9462999862255,719,0.235609738515903
75,1.5,32.0229899835651,396,0.215914695182938
75,1.5,35.2782394057641,412,0.168015427287735
75,1.5,38.4154451022776,667,0.210659417721772
75,1.5,40.04692186852,752,0.2096443069298
75,1.5,34.0471341248044,405,0.18373250343926
75,1.5,33.6459315067589,416,0.195554725620497
75,1.5,33.5344372936306,439,0.20843186016857
75,1.5,33.1260195138478,386,0.190130678790544
75,1.5,38.7271564292935,684,0.210854039976606
75,1.6,41.7488787119673,771,0.189711031304817
75,1.6,36.4416164020224,517,0.191280324724788
75,1.6,40.8702407713829,817,0.214275798424374
75,1.6,41.1944984764827,667,0.170836564137104
75,1.6,40.0124682466014,714,0.199565212263539
75,1.6,39.1468987748361,674,0.201159460429889
75,1.6,41.2821602121152,691,0.175858537283892
75,1.6,40.8566125987759,740,0.194275172775465
75,1.6,39.9861826584493,665,0.186236354877905
75,1.6,41.3564915900974,771,0.195162316855853
75,1.6,42.1773765615417,711,0.169669416236373
75,1.6,39.7252937415682,758,0.216491329804162
75,1.6,44.498543155588,1079,0.219258642247651
75,1.6,39.2642513731648,774,0.228939985212262
75,1.6,40.0243876596184,768,0.214466658468457
75,1.6,40.5546022133378,754,0.202406083852317
75,1.6,30.1091709849731,357,0.234177128472827
75,1.6,37.6087071436058,633,0.213064527682359
75,1.6,39.8612622817396,698,0.197321739210057
75,1.6,41.3183877846154,748,0.189864666181881
75,1.6,38.456289223436,627,0.197395873096811
75,1.6,40.5254106870713,717,0.192889921179761
75,1.6,39.4618468690929,740,0.215611615149743
75,1.6,37.4930531892841,629,0.213683444448061
75,1.6,38.9710282251459,707,0.213878177299978
75,1.6,41.5715056313194,799,0.199127926439544
75,1.6,40.4890391994973,666,0.179652998364737
75,1.6,37.2743816479041,665,0.229912697344301
75,1.6,37.4712636356311,592,0.20146487742336
75,1.6,39.4953184373736,769,0.223492078571519
75,1.6,37.8430813024844,643,0.212434062594503
75,1.6,39.6935580503143,717,0.205272948255343
75,1.6,39.2086316788805,710,0.210904547354166
75,1.6,40.2190444060595,737,0.202835935291876
75,1.6,38.2521455494239,635,0.203132297506713
75,1.6,39.1738915237115,706,0.210274789061172
75,1.6,40.9172106928522,720,0.188185903868906
75,1.6,37.8193821264916,675,0.223425706064267
75,1.6,40.8767301544437,780,0.204474338831695
75,1.6,38.0244199534898,683,0.222436249786628
75,1.6,39.8380004479468,626,0.177277815226544
75,1.6,37.0171816167319,696,0.245681154645522
75,1.6,40.5798256417644,655,0.175502547180642
75,1.6,40.8057041639585,769,0.202645219930834
75,1.6,35.2205476119531,418,0.171301286056697
75,1.6,39.3236626114327,818,0.240859662728307
75,1.6,37.170379428945,566,0.197332265689537
75,1.6,38.4401347970892,696,0.219395233446041
75,1.6,37.2947308448438,621,0.21434917812656
75,1.6,40.99461755814,714,0.185562556964499
75,1.7,40.8420661312993,707,0.185809945222556
75,1.7,41.444295116501,736,0.185121216586495
75,1.7,38.2146145101319,702,0.225227448651407
75,1.7,39.9890499282397,801,0.224275540348893
75,1.7,42.7249509497566,677,0.155423471263944
75,1.7,42.1966972297981,804,0.191599037789568
75,1.7,40.8409374023565,765,0.201069864010815
75,1.7,41.7741061919807,618,0.151788765886885
75,1.7,39.0622628994198,662,0.198865042654854
75,1.7,40.4417170311243,706,0.191112281343505
75,1.7,39.2520573081424,725,0.214646290741564
75,1.7,41.9512731485166,719,0.174367727743733
75,1.7,41.7679489983926,735,0.180605321878481
75,1.7,42.2241115885724,741,0.17624195441003
75,1.7,40.423887969445,638,0.17293348274643
75,1.7,40.8408427550721,707,0.185826643380356
75,1.7,33.001654720595,395,0.196771683447663
75,1.7,39.6460809772438,666,0.191357766014349
75,1.7,42.0303346694578,642,0.154817174758361
75,1.7,42.552146192636,801,0.186140451084085
75,1.7,42.4101738510712,716,0.168064318249729
75,1.7,40.4915117802079,674,0.1817776879588
75,1.7,39.815855399566,681,0.193175308510071
75,1.7,40.2946997355286,689,0.188559363860799
75,1.7,41.4376832784136,721,0.181435187935449
75,1.7,39.1966365750095,706,0.209908946236104
75,1.7,40.8521202045436,690,0.181208239667753
75,1.7,40.4661101363336,592,0.159963163074102
75,1.7,37.1728200198341,618,0.21541929599825
75,1.7,40.1187628923041,711,0.197151305413809
75,1.7,39.4770255397046,592,0.172290405432396
75,1.7,39.8309319421537,741,0.209956564743169
75,1.7,40.9519400775736,784,0.204392649597979
75,1.7,40.1091773025958,701,0.19451782724139
75,1.7,41.919525946957,683,0.166013830224794
75,1.7,41.365651685423,628,0.158859315058773
75,1.7,42.777066282696,750,0.171554031139745
75,1.7,41.8980333355125,743,0.180875837055925
75,1.7,43.4813098342389,798,0.17380717087358
75,1.7,45.6743029892656,1010,0.18979214853613
75,1.7,36.585511030115,531,0.194151074366505
75,1.7,41.9596794977572,769,0.186381373198779
75,1.7,39.4399125495216,731,0.213344868364784
75,1.7,40.937239850964,755,0.197044325840986
75,1.7,41.0247473576252,680,0.17633715153585
75,1.7,41.4456180818623,754,0.189630477179016
75,1.7,41.685802432084,623,0.153991306307688
75,1.7,41.8149302595433,748,0.183180871796182
75,1.7,40.6132063622124,733,0.195918205917967
75,1.7,38.0416385457226,600,0.195139981784904
75,1.8,44.3747401937358,781,0.160035458305249
75,1.8,44.11289993695,747,0.155810395345651
75,1.8,43.2996576763666,801,0.176665514105704
75,1.8,43.6151827953124,754,0.1627162433206
75,1.8,34.4052710014176,421,0.185088655576063
75,1.8,41.4665556316156,729,0.183065410683992
75,1.8,44.1025249337984,794,0.1657306348604
75,1.8,43.7524598823888,758,0.162044551801009
75,1.8,42.1283181566243,660,0.158049899792348
75,1.8,44.6716171406251,794,0.159477027800103
75,1.8,42.1444659888458,805,0.192551483350822
75,1.8,41.6076068064335,766,0.190407132931844
75,1.8,40.8769846510201,733,0.192149860214148
75,1.8,40.0602795735341,611,0.17016566561351
75,1.8,42.7847971707561,739,0.168946290306953
75,1.8,43.2264627748261,699,0.154953265821592
75,1.8,44.4646187482644,785,0.159881639147321
75,1.8,43.7543806242392,757,0.161809461368998
75,1.8,43.5829177950155,747,0.161563908018942
75,1.8,42.7309317715821,804,0.184502227588348
75,1.8,42.9788184822522,812,0.183132433547488
75,1.8,42.2483934872848,743,0.176413115480102
75,1.8,42.5324930704628,758,0.176392185006534
75,1.8,42.2733586908903,677,0.160457883297926
75,1.8,43.0293803522234,797,0.179116543299727
75,1.8,43.4513282717641,652,0.142302024509702
75,1.8,42.2828118194236,743,0.17598266368781
75,1.8,43.6262795061422,778,0.167767455850125
75,1.8,43.6330406897021,791,0.170491487698639
75,1.8,42.454293777119,792,0.185324558077548
75,1.8,44.8036459760737,735,0.146325468202828
75,1.8,46.9953148955393,1174,0.202524262382112
75,1.8,39.9903471720027,684,0.19149755462662
75,1.8,44.0375333764343,779,0.163320671068118
75,1.8,41.4229148710625,755,0.190194361096914
75,1.8,41.1298468212628,721,0.185539611358176
75,1.8,41.8246291327344,650,0.159070525099514
75,1.8,39.3116588633915,636,0.18744146000355
75,1.8,45.3632978630145,691,0.132536910311459
75,1.8,47.8306374085682,1078,0.17638957324653
75,1.8,42.5051945435318,784,0.182794318024852
75,1.8,41.9940474480808,625,0.151108699415529
75,1.8,47.1080846977616,1138,0.194907510540438
75,1.8,42.2796081716087,723,0.171284510137586
75,1.8,43.5841777837139,771,0.166740254433235
75,1.8,42.6996023171441,678,0.155930423075265
75,1.8,40.8812874976445,687,0.180034483322973
75,1.8,39.4125292797771,758,0.22168634368002
75,1.8,41.7028396883764,650,0.160468253182723
75,1.8,45.2703725183908,830,0.16018009313342
75,1.9,40.3897798211467,718,0.195111398254026
75,1.9,43.5531377327264,726,0.15734426886769
75,1.9,44.00453279272,773,0.162427629057047
75,1.9,43.595088649576,796,0.172017656392111
75,1.9,42.9776013478844,764,0.172321510684214
75,1.9,47.3572016875013,934,0.157456804565992
75,1.9,43.5357038963998,824,0.178798204747207
75,1.9,43.6047112720141,754,0.162833498733969
75,1.9,49.2479902383814,1206,0.180781683215217
75,1.9,43.6906067810001,736,0.158010606317368
75,1.9,43.0142126061791,738,0.166032491045948
75,1.9,43.1114893165638,771,0.172285193015811
75,1.9,50.705897901124,1279,0.175657932069009
75,1.9,42.5131840861252,651,0.151699008677984
75,1.9,43.5967367880231,724,0.156440526732461
75,1.9,44.3630554302551,769,0.157701071618709
75,1.9,50.7416372682997,1347,0.184606428659201
75,1.9,42.7433350576126,760,0.174253307893612
75,1.9,42.559328628809,742,0.172342446718565
75,1.9,40.317846169548,550,0.150259996053547
75,1.9,43.056978408035,647,0.145126354788512
75,1.9,42.9244819806554,630,0.142625774358798
75,1.9,42.6758161618235,763,0.17577280577069
75,1.9,43.2059723886628,723,0.160501686464201
75,1.9,44.4179905769139,730,0.149148466114827
75,1.9,43.5031140134918,847,0.18420229125956
75,1.9,43.4944176912903,673,0.146449251322639
75,1.9,42.4175945610754,740,0.173606612812084
75,1.9,42.65823522904,771,0.177835466278034
75,1.9,44.6202432774884,817,0.164664094094008
75,1.9,44.2122999932014,797,0.16512074938796
75,1.9,44.6040919416526,756,0.152535293679141
75,1.9,42.6508810220057,809,0.18669692106007
75,1.9,42.1248719998549,720,0.172460391559975
75,1.9,44.1661106463735,746,0.155040090490354
75,1.9,44.1360183219861,665,0.138488861718168
75,1.9,41.2621198827681,667,0.16999802600323
75,1.9,44.4721254486463,751,0.152879387039717
75,1.9,44.6694544316734,746,0.149857863540786
75,1.9,37.523684773339,575,0.194860611926787
75,1.9,42.0089235431771,710,0.171477184224495
75,1.9,39.0345508605433,620,0.186645181988972
75,1.9,42.138531489312,656,0.15697782369036
75,1.9,44.6364147445729,687,0.138312515030499
75,1.9,42.1934634595262,805,0.191881456535952
75,1.9,44.3111199179654,813,0.167311202325727
75,1.9,40.5478380267092,639,0.171620990164068
75,1.9,41.4249008129916,754,0.189915131379892
75,1.9,43.8405492913283,810,0.172119355904603
75,1.9,45.4862952885782,791,0.150489929386162
75,2,44.7571523629306,746,0.148978686271348
75,2,45.5704817956904,700,0.132440201702294
75,2,44.914273374961,783,0.154732407215061
75,2,44.735098890045,791,0.158199072307933
75,2,45.4075882906755,786,0.150317620363131
75,2,44.3678295041699,854,0.175075741647868
75,2,42.3735858220946,827,0.194622260175217
75,2,43.6397347360565,773,0.166535122869962
75,2,45.2855798984892,728,0.140353818663466
75,2,42.016041161803,673,0.162458458728221
75,2,45.2816058826072,748,0.14424766463875
75,2,45.501772409122,821,0.156038177665775
75,2,45.6336262014308,825,0.155443175842925
75,2,42.6473836652725,585,0.135036552115868
75,2,44.3222960230264,841,0.172942566560248
75,2,43.3832905925168,759,0.166435881451806
75,2,41.4457525101469,684,0.172023851840445
75,2,44.4999901691808,805,0.163564401683679
75,2,45.2948825374638,772,0.14874505656886
75,2,50.434374208957,1289,0.179906005976771
75,2,43.8333514040738,788,0.167527011080394
75,2,45.7653620536559,784,0.146446167078117
75,2,44.1173539128316,742,0.154720617682295
75,2,45.6694826787901,694,0.130452933053509
75,2,42.9344331016196,761,0.17216311507753
75,2,42.6464200258511,595,0.137354179799265
75,2,46.3112255049366,755,0.136100833500814
75,2,45.5751256128082,804,0.152070537116348
75,2,44.8377620980514,790,0.156916264294475
75,2,42.5264858017911,715,0.166456288834006
75,2,44.4512383328361,730,0.148814045035607
75,2,44.2973744826812,676,0.139246853798553
75,2,48.5792422253529,1171,0.182884685972613
75,2,44.8733175302439,780,0.154561997269172
75,2,45.5737954767152,748,0.141490947527741
75,2,45.5788752763751,779,0.147305614229025
75,2,42.1385118859808,704,0.168464241026025
75,2,42.7464915586134,763,0.174902398568015
75,2,44.3805858495832,684,0.140103718860217
75,2,44.4429247037869,765,0.156036498242407
75,2,43.4958098802246,832,0.181031318819732
75,2,47.018422984993,703,0.121094328479317
75,2,41.71204637579,721,0.17787848782368
75,2,45.3520187616503,764,0.146647999095505
75,2,44.8511633295861,703,0.139510483201344
75,2,42.7878731276453,734,0.167767029850892
75,2,45.3696698656195,679,0.130180390821184
75,2,46.4353919032429,759,0.135727260759115
75,2,48.0162368902617,998,0.161413120404768
75,2,44.2616985169271,878,0.181293796157835
100,1,28.3121745880471,324,0.340829139206491
100,1,22.6015514871938,217,0.44870030773393
100,1,22.7170681692237,212,0.431708309330736
100,1,21.5728197225805,202,0.48033254959617
100,1,22.6934694703582,196,0.400372987828588
100,1,30.072254338254,399,0.350256601130471
100,1,29.6732244674972,364,0.332597169333198
100,1,27.7623299620697,334,0.372640559000155
100,1,26.1413965098633,340,0.454364041942071
100,1,21.8093658210517,205,0.471776321791547
100,1,26.1514642116444,310,0.413794824890365
100,1,27.216625641767,354,0.419190868493383
100,1,27.3806511225274,309,0.359367298827132
100,1,26.7254758284877,316,0.395204730676005
100,1,22.7510331413224,213,0.431804958294659
100,1,28.7620801959924,399,0.400334858998588
100,1,25.6274071818745,327,0.463815369283598
100,1,21.2635375874641,187,0.464351058202493
100,1,29.3823702936219,379,0.356689329681996
100,1,23.5877386382677,215,0.391102804062427
100,1,22.0119604837463,180,0.402909699296328
100,1,23.6888694614148,217,0.38970692242995
100,1,26.7717295805058,324,0.403113286102433
100,1,22.6949553527348,199,0.406421307797388
100,1,21.9931845745109,197,0.442092614643863
100,1,22.2949235803119,188,0.404996505331997
100,1,22.6470884124124,195,0.400782615758654
100,1,27.5157195976316,320,0.366706614635399
100,1,22.668594369254,210,0.430384786815203
100,1,27.2018177472764,285,0.338035624175724
100,1,26.8912424056175,278,0.341290016107919
100,1,22.6299381033499,194,0.399634545118954
100,1,22.8649273727159,219,0.437367015152905
100,1,28.3058686180132,373,0.39263658418609
100,1,28.0061124199795,348,0.378209254298587
100,1,21.5474023558225,188,0.448626037750612
100,1,27.8328907242928,339,0.375349762481354
100,1,28.85196104192,342,0.339947213324667
100,1,28.6457534056614,338,0.343279084991547
100,1,26.5552808127518,338,0.430898910597811
100,1,27.3573487401389,380,0.443070634664704
100,1,25.8805231872156,298,0.410401084838367
100,1,26.240582423926,310,0.409593139598635
100,1,22.0236900714622,182,0.406735910973295
100,1,28.7609117458653,388,0.38934550754968
100,1,22.0089900902355,191,0.42770508470936
100,1,26.9481597034578,359,0.437943920523589
100,1,27.6332821176948,355,0.401644968687435
100,1,28.465722238623,329,0.340518464795566
100,1,27.4420556431413,320,0.369667650461627
100,1.1,29.4098227095171,296,0.277795932411065
100,1.1,31.3097597026314,373,0.290122238061537
100,1.1,21.5870709271709,188,0.446157383523456
100,1.1,29.1660877803737,356,0.342552272541384
100,1.1,29.218284300511,341,0.326363542148174
100,1.1,28.1044692149009,370,0.397911922621152
100,1.1,29.4497311879334,353,0.32994541004392
100,1.1,28.8309937390326,373,0.37157063711901
100,1.1,24.7954270195759,211,0.330429695409766
100,1.1,29.8044648931443,421,0.379620362618155
100,1.1,31.7727486843065,353,0.262737300423689
100,1.1,29.4941113586666,343,0.319153464951886
100,1.1,31.5132336516065,374,0.28530151930337
100,1.1,31.0789027144231,325,0.258462607065403
100,1.1,30.8812781044594,377,0.305609564129382
100,1.1,28.6367999502671,351,0.356816599656904
100,1.1,31.1065611207105,397,0.314880591078866
100,1.1,29.410770775759,362,0.339704063792897
100,1.1,25.6679151059322,321,0.453152771391261
100,1.1,28.6323548471185,376,0.382408936255268
