"Condition","Line","EvoTime","ColonyMorph","Replicate","Area","Radius","Volume"
"PA",5,"t1000","S","rep1",13049.057,64.4487691773536,1121327.55010017
"PA",5,"t1000","S","rep1",22958.417,85.4862041631865,2616837.23056743
"PA",5,"t1000","S","rep1",23761.242,86.9680299685207,2755291.20846036
"PA",5,"t1000","S","rep1",40476.329,113.507778046827,6125837.55770978
"PA",5,"t1000","S","rep1",30826.215,99.056998683218,4071403.11821813
"PA",5,"t1000","S","rep1",12152.15,62.1944489756791,1007728.36415973
"PA",5,"t1000","S","rep1",19361.38,78.504258891866,2026601.0506984
"PA",5,"t1000","S","rep1",13986.733,66.7241739500241,1244337.60757939
"PA",5,"t1000","S","rep1",17434.284,74.494999535109,1731689.30463328
"PA",5,"t1000","S","rep1",18343.736,76.4133006638602,1868940.5523553
"PA",5,"t1000","S","rep1",9020.815,53.5855819781313,644514.162256076
"PA",5,"t1000","S","rep1",8318.343,51.4568830533655,570714.670598375
"PA",5,"t1000","S","rep1",26234.532,91.3822241740975,3196493.17910205
"PA",5,"t1000","S","rep1",21498.591,82.7237212311068,2371257.93166077
"PA",5,"t1000","S","rep1",6282.008,44.7171695379489,374551.489033001
"PA",5,"t1000","S","rep1",10624.376,58.1536234067474,823794.61444758
"PA",5,"t1000","S","rep1",15926.372,71.2005734432014,1511955.75902633
"PA",5,"t1000","S","rep1",24295.414,87.9401527467861,2848723.22427521
"PA",5,"t1000","S","rep1",7334.672,48.3187190384372,472535.940809457
"PA",5,"t1000","S","rep1",22725.304,85.0510959937145,2577082.68265379
"PA",5,"t1000","S","rep1",390.959,11.1555418869963,5815.14600079757
"PA",5,"t1000","S","rep1",14919.181,68.9124285311828,1370822.65920837
"PA",5,"t1000","S","rep1",5051.636,40.0996967594761,270092.095652337
"PA",5,"t1000","S","rep1",25666.909,90.3882231404054,3093315.06402197
"PA",5,"t1000","S","rep1",17310.411,74.2298791269704,1713266.28822424
"PA",5,"t1000","S","rep1",12372.718,62.7563419772388,1035288.69599458
"PA",5,"t1000","S","rep1",15649.878,70.5798192472197,1472754.08064139
"PA",5,"t1000","S","rep1",17654.852,74.9647512549176,1764655.45149651
"PA",5,"t1000","S","rep1",19916.459,79.6216415145665,2114374.87831675
"PA",5,"t1000","S","rep1",34547.125,104.865110626591,4830384.11327423
"PA",5,"t1000","S","rep1",19280.366,78.3398436751174,2013894.47791873
"PA",5,"t1000","S","rep1",398.277,11.259462977408,5979.18018167084
"PA",5,"t1000","S","rep1",60283.549,138.523823297457,11134276.9192261
"PA",5,"t1000","S","rep1",6659.901,46.0425056801355,408851.372828854
"PA",5,"t1000","S","rep1",7900.727,50.1485743779342,528280.260799004
"PA",5,"t1000","S","rep1",17321.387,74.2534088410451,1714896.04080662
"PA",5,"t1000","S","rep1",15460.148,70.1506803264556,1446053.20019692
"PA",5,"t1000","S","rep1",270.745,9.28336200602079,3351.23179509347
"PA",5,"t1000","S","rep1",8926.211,53.3038573413079,634401.970323217
"PA",5,"t1000","S","rep1",17101.864,73.7813823628337,1682398.88920157
"PA",5,"t1000","S","rep1",12678.482,63.5270506351683,1073902.09065476
"PA",5,"t1000","S","rep1",23810.896,87.0588513345661,2763932.34000908
"PA",5,"t1000","S","rep1",13707.625,66.0550721262197,1207277.54407223
"PA",5,"t1000","S","rep1",16258.793,71.9397980905966,1559539.04748907
"PA",5,"t1000","S","rep1",7973.378,50.378616929014,535583.674522971
"PA",5,"t1000","S","rep1",38537.734,110.756226566822,5691058.66436789
"PA",5,"t1000","S","rep1",20159.502,80.1059847148882,2153195.67876234
"PA",5,"t1000","S","rep1",16398.346,72.2478764315078,1579660.90065215
"PA",5,"t1000","S","rep1",36171.593,107.302263027936,5175058.38163394
"PA",5,"t1000","S","rep1",22285.736,84.2245219023653,2502673.94645644
"PA",5,"t1000","S","rep1",23712.634,86.8790298613991,2746840.8498379
"PA",5,"t1000","S","rep1",22880.538,85.3410888529312,2603533.36861449
"PA",5,"t1000","S","rep1",7332.058,48.3101081293858,472283.353054571
"PA",5,"t1000","S","rep1",21148.4,82.0472107811672,2313556.30997925
"PA",5,"t1000","S","rep1",189.208,7.76059127548041,1957.82127206813
"PA",5,"t1000","S","rep1",41891.727,115.475325734169,6449947.76118918
"PA",5,"t1000","S","rep1",33398.812,103.107575116447,4591560.68945347
"PA",5,"t1000","S","rep1",11639.93,60.8695719837695,944690.07602805
"PA",5,"t1000","S","rep1",14671.434,68.3378554440582,1336819.11446539
"PA",5,"t1000","S","rep1",14212.527,67.2605965759601,1274590.72649592
"PA",5,"t1000","S","rep1",10199.966,56.9802598847929,774928.951328068
"PA",5,"t1000","S","rep1",9007.748,53.5467575176338,643114.263914601
"PA",5,"t1000","S","rep1",19507.729,78.8003997305485,2049622.45738028
"PA",5,"t1000","S","rep1",134.85,6.55164774326918,1177.9862642398
"PA",5,"t1000","S","rep1",19936.321,79.6613335843276,2117538.55683365
"PA",5,"t1000","S","rep1",29426.496,96.7819435253693,3797271.29869534
"PA",5,"t1000","S","rep1",7117.762,47.5988866687374,451730.062364061
"PA",5,"t1000","S","rep1",37455.278,109.189675689427,5452972.8769031
"PA",5,"t1000","S","rep1",17584.292,74.81479790217,1754087.00297699
"PA",5,"t1000","S","rep1",10918.119,58.952058625896,858194.121830012
"PA",5,"t1000","S","rep1",15446.559,70.1198433913055,1444147.06401941
"PA",5,"t1000","S","rep1",24477.827,88.2696682127928,2880866.22381352
"PA",5,"t1000","S","rep1",15258.919,69.6926450221089,1417912.56705082
"PA",5,"t1000","S","rep1",17810.086,75.2936016377456,1787980.69389065
"PA",5,"t1000","S","rep1",22657.357,84.9238525262221,2565533.39266929
"PA",5,"t1000","S","rep1",6451.877,45.3177253791694,389845.853421573
"PA",5,"t1000","S","rep1",10711.663,58.3920219753446,833967.548384647
"PA",5,"t1000","S","rep1",28662.871,95.5179313307751,3650424.19189449
"PA",5,"t1000","S","rep1",12379.513,62.7735722580829,1036141.67176717
"PA",5,"t1000","S","rep1",20758.485,81.2873360228881,2249869.26069478
"PA",5,"t1000","S","rep1",6826.111,46.613502501828,424251.922901674
"PA",5,"t1000","S","rep1",20073.784,79.9354983741141,2139477.23772576
"PA",5,"t1000","S","rep1",8519.049,52.0739619923829,591494.178449663
"PA",5,"t1000","S","rep1",29927.217,97.6018905404378,3894603.94375191
"PA",5,"t1000","S","rep1",13622.952,65.8507425972346,1196108.67408864
"PA",5,"t1000","S","rep1",7181.006,47.8098860335927,457764.10462206
"PA",5,"t1000","S","rep1",31734.621,100.505938126042,4252690.47290585
"PA",5,"t1000","S","rep1",34139.44,104.244526286891,4745133.00066633
"PA",5,"t1000","S","rep1",12702.525,63.5872572690217,1076958.30018824
"PA",5,"t1000","S","rep1",12903.231,64.0876430446085,1102583.5499335
"PA",5,"t1000","S","rep1",27039.971,92.774404290316,3344822.93540323
"PA",5,"t1000","S","rep1",28556.768,95.34097530368,3630173.48352122
"PA",5,"t1000","S","rep1",24585.498,88.4635917773624,2899895.27828688
"PA",5,"t1000","S","rep1",1293.616,20.2921354648921,35000.3081487358
"PA",5,"t1000","S","rep1",14522.472,67.9900463996553,1316511.39349026
"PA",5,"t1000","S","rep1",16128.647,71.6512930160268,1540851.21619875
"PA",5,"t1000","S","rep1",17747.888,75.1620130736442,1778622.65318076
"PA",5,"t1000","S","rep1",12894.868,64.0668710445188,1101511.79372279
"PA",5,"t1000","S","rep1",11798.3,61.2822611378058,964035.335442898
"PA",5,"t1000","S","rep1",20058.103,79.9042707431383,2136970.79027434
"PA",5,"t1000","S","rep1",30100.745,97.8844457255457,3928526.32033465
"PA",5,"t1000","S","rep1",60565.793,138.847724779562,11212563.4100266
"PA",5,"t1000","S","rep1",6942.667,47.0097813500761,435164.343541851
"PA",5,"t1000","S","rep1",375.279,10.9295478304076,5468.8397069967
"PA",5,"t1000","S","rep1",13232.515,64.9002337713456,1145057.75584378
"PA",5,"t1000","S","rep1",505.948,12.6904787259944,8560.96310727922
"PA",5,"t1000","S","rep1",41692.589,115.200534978348,6404011.40990985
"PA",5,"t1000","S","rep1",11064.99,59.3472468403108,875568.923754094
"PA",5,"t1000","S","rep1",14278.907,67.4174848388675,1283530.66158413
"PA",5,"t1000","S","rep1",10763.407,58.5328869706579,840017.713800251
"PA",5,"t1000","S","rep1",11450.723,60.3728277857855,921750.036935644
"PA",5,"t1000","S","rep1",6244.376,44.5830305592699,371190.941375429
"PA",5,"t1000","S","rep1",10520.364,57.8682630416021,811726.921660535
"PA",5,"t1000","S","rep1",23036.295,85.6310716944861,2630163.50496044
"PA",5,"t1000","S","rep1",10255.369,57.134799721035,781251.271840414
"PA",5,"t1000","S","rep1",24694.737,88.659905954206,2919244.07997847
"PA",5,"t1000","S","rep1",16114.012,71.6187777449758,1538754.45867716
"PA",5,"t1000","S","rep1",9123.782,53.890537295389,655580.685527999
"PA",5,"t1000","S","rep1",29575.458,97.0265977441932,3826141.42195504
"PA",5,"t1000","S","rep1",6664.605,46.0587631076858,409284.617201731
"PA",5,"t1000","S","rep1",10683.961,58.3164677419857,830734.489350844
"PA",5,"t1000","S","rep1",29477.196,96.8652822417676,3807089.21364787
"PA",5,"t1000","S","rep1",29383.114,96.7105768417568,3788877.20579613
"PA",5,"t1000","S","rep1",26465.03,91.7827908006213,3238712.41602955
"PA",5,"t1000","S","rep1",11518.67,60.5516848377371,929966.50078653
"PA",5,"t1000","S","rep1",13193.837,64.8053142404038,1140041.00376222
"PA",5,"t1000","S","rep1",26184.355,91.2947920740607,3187326.99375785
"PA",5,"t1000","S","rep1",32875.616,102.296791675898,4484093.38822508
"PA",5,"t1000","S","rep1",32358.693,101.489368339182,4378751.08380203
"PA",5,"t1000","S","rep1",28626.806,95.4578197931707,3643536.65120274
"PA",5,"t1000","S","rep1",12061.727,61.9626254168588,996501.695975216
"PA",5,"t1000","S","rep1",4744.304,38.8607625537804,245823.028302601
"PA",5,"t1000","S","rep1",18055.22,75.8099928981879,1825021.46663363
"PA",5,"t1000","S","rep1",25275.949,89.6971819478031,3022908.52847519
"PA",5,"t1000","S","rep1",16371.69,72.1891320112405,1575810.78754281
"PA",5,"t1000","S","rep1",17752.592,75.1719730949459,1779329.82425274
"PA",5,"t1000","S","rep1",13938.124,66.6081276125936,1237856.45609621
"PA",5,"t1000","S","rep1",4455.266,37.6584016306921,223704.261866089
"PA",5,"t1000","S","rep1",17066.845,73.7058036348997,1677234.03498303
"PA",5,"t1000","S","rep1",20690.538,81.1541914867088,2238831.84375337
"PA",5,"t1000","S","rep1",34546.602,104.864316860678,4830274.42478365
"PA",5,"t1000","S","rep1",21785.015,83.2729586670377,2418803.53820773
"PA",5,"t1000","S","rep1",9180.231,54.0569910811812,661674.220386911
"PA",5,"t1000","S","rep1",10130.973,56.7872244660809,767079.78374774
"PA",5,"t1000","S","rep1",9283.72,54.360830168074,672894.301663936
"PA",5,"t1000","S","rep1",22557.004,84.7355732611004,2548507.55332391
"PA",5,"t1000","S","rep1",15929.509,71.2075852473153,1512402.4934205
"PA",5,"t1000","S","rep1",25679.975,90.4112267334792,3095677.38964677
"PA",5,"t1000","S","rep1",26038.529,91.0402174996486,3160737.79137454
"PA",5,"t1000","S","rep1",13501.169,65.5557439721198,1180105.57105109
"PA",5,"t1000","S","rep1",54768.302,132.035192187914,9641791.04050097
"PA",5,"t1000","S","rep1",6545.958,45.646940159707,398403.937485274
"PA",5,"t1000","S","rep1",22246.013,84.1494258214109,2495985.62768752
"PA",5,"t1000","S","rep1",19099.521,77.9715740233255,1985626.28728208
"PA",5,"t1000","S","rep1",8972.207,53.4410159801197,639311.810218589
"PA",5,"t1000","S","rep1",32557.308,101.800358564843,4419127.50440804
"PA",5,"t1000","S","rep1",7085.879,47.4921608057805,448698.273224404
"PA",5,"t1000","S","rep1",24559.887,88.4175029937894,2895365.17646617
"PA",5,"t1000","S","rep1",11017.949,59.2209599058375,869991.354631416
"PA",5,"t1000","S","rep1",25065.835,89.3235863921264,2985293.70415105
"PA",5,"t1000","S","rep1",17790.747,75.2527119291698,1785069.27866099
"PA",5,"t1000","S","rep1",22193.223,84.0495228254241,2487106.4041443
"PA",5,"t1000","S","rep1",24403.085,88.1348013493159,2867681.39838063
"PA",5,"t1000","S","rep1",24922.099,89.067112315103,2959652.52101482
"PA",5,"t1000","S","rep1",29500.716,96.9039191792589,3811646.66532569
"PA",5,"t1000","S","rep1",22661.538,84.931687735083,2566243.55868362
"PA",5,"t1000","S","rep1",398.8,11.2668532701059,5990.96144549097
"PA",5,"t1000","S","rep1",12589.627,63.304049929419,1062632.50160102
"PA",5,"t1000","S","rep1",31979.755,100.893370318547,4302060.35188188
"PA",5,"t1000","S","rep1",21123.834,81.9995438786417,2309526.33729086
"PA",5,"t1000","S","rep1",9567.531,55.1855026584871,703985.343247544
"PA",5,"t1000","S","rep1",14947.406,68.9775840589021,1374714.60510338
"PA",5,"t1000","S","rep1",11885.587,61.5085347346004,974753.387774153
"PA",5,"t1000","S","rep1",16028.294,71.4280367843071,1526492.76456225
"PA",5,"t1000","S","rep1",256.632,9.03816921235261,3092.64458840597
"PA",5,"t1000","S","rep1",16779.375,73.082425701978,1635036.5690175
"PA",5,"t1000","S","rep1",15930.031,71.2087519516685,1512476.83474852
"PA",5,"t1000","S","rep1",7238.5,48.0008969826749,463272.65707879
"PA",5,"t1000","S","rep1",10278.367,57.1988271726373,783880.716866585
"PA",5,"t1000","S","rep1",238.862,8.71964082021918,2777.05446079892
"PA",5,"t1000","S","rep1",35704.846,106.607717668421,5075216.1890166
"PA",5,"t1000","S","rep1",42436.353,116.223537605277,6576137.4249684
"PA",5,"t1000","S","rep1",15762.776,70.8339426722852,1488719.4287201
"PA",5,"t1000","S","rep1",17514.253,74.6656539449305,1743617.53813595
"PA",5,"t1000","S","rep1",8469.395,51.9219814577176,586330.360197448
"PA",5,"t1000","S","rep1",2659.883,29.0975437965509,103194.749448268
"PA",5,"t1000","S","rep1",16219.592,71.8530200024155,1553902.22454269
"PA",5,"t1000","S","rep1",6828.724,46.6224233520794,424495.548376674
"PA",5,"t1000","S","rep1",10571.586,58.0089677243282,817662.388091947
"PA",5,"t1000","S","rep1",15423.038,70.0664361187886,1440849.74237953
"PA",5,"t1000","S","rep1",15747.096,70.7987029223363,1486498.62879135
"PA",5,"t1000","S","rep1",13722.26,66.0903246987362,1209211.49200064
"PA",5,"t1000","S","rep1",15183.654,69.5205521885008,1407434.68042552
"PA",5,"t1000","S","rep1",428.592,11.6801143290331,6674.67141401191
"PA",5,"t1000","S","rep1",10148.744,56.8370086083744,769099.000122918
"PA",5,"t1000","S","rep1",18374.051,76.4764152045921,1873575.40435513
"PA",5,"t1000","S","rep1",15088.005,69.3012348684384,1394156.50426823
"PA",5,"t1000","S","rep1",11664.496,60.9337705558361,947682.297217958
"PA",5,"t1000","S","rep1",7322.65,48.2791040519989,471374.641715159
"PA",5,"t1000","S","rep1",29510.124,96.9193696415198,3813470.15483078
"PA",5,"t1000","S","rep1",32046.134,100.998026050862,4315461.70208186
"PA",5,"t1000","S","rep1",30714.363,98.877122686381,4049263.78478005
"PA",5,"t1000","S","rep1",37188.192,108.799674461374,5394750.91120943
"PA",5,"t1000","S","rep1",5572.741,42.1172002089615,312944.331212918
"PA",5,"t1000","S","rep1",43932.243,118.254248418941,6926899.16976438
"PA",5,"t1000","S","rep1",7991.672,50.4363777916117,537427.984238194
"PA",5,"t1000","S","rep1",49186.153,125.12569185922,8205935.23202461
"PA",5,"t1000","S","rep1",24815.474,88.8763787771352,2940679.28901087
"PA",5,"t1000","S","rep1",20378.502,80.5399196188831,2188377.21737766
"PA",5,"t1000","S","rep1",19906.528,79.6017880577719,2112793.63042947
"PA",5,"t1000","S","rep1",20239.994,80.2657472805219,2166104.32448437
"PA",5,"t1000","D","rep2",153.143,6.98190023559806,1425.63886370692
"PA",5,"t1000","D","rep2",500.721,12.6247552261354,8428.64008211435
"PA",5,"t1000","D","rep2",6390.202,45.1006038907622,384269.292245275
"PA",5,"t1000","D","rep2",9822.596,55.916271467162,732323.925931013
"PA",5,"t1000","D","rep2",105.58,5.79716808306302,816.086674946392
"PA",5,"t1000","D","rep2",93.558,5.45714543800906,680.746150519002
"PA",5,"t1000","D","rep2",380.506,11.0053996543628,5583.49413451064
"PA",5,"t1000","D","rep2",26008.214,90.9872059038174,3155219.62987806
"PA",5,"t1000","D","rep2",278100.775,297.526849272253,110323263.154562
"PA",5,"t1000","D","rep2",131.191,6.46215074710716,1130.36802488498
"PA",5,"t1000","D","rep2",291.129,9.62648631925485,3736.7324475178
"PA",5,"t1000","D","rep2",13706.057,66.051294035004,1207070.40129003
"PA",5,"t1000","D","rep2",305.241,9.8570395133948,4011.69679747752
"PA",5,"t1000","D","rep2",143.212,6.75172536616775,1289.23745751949
"PA",5,"t1000","D","rep2",61338.826,139.731008450907,11427914.6855663
"PA",5,"t1000","D","rep2",360.122,10.7065584027865,5140.88963350439
"PA",5,"t1000","D","rep2",54034.469,131.147648386815,9448658.05490698
"PA",5,"t1000","D","rep2",155669.824,222.601087058646,46203029.3928374
"PA",5,"t1000","D","rep2",1260.165,20.0280547663221,33651.5381794697
"PA",5,"t1000","D","rep2",22558.049,84.7375360139671,2548684.65272311
"PA",5,"t1000","D","rep2",306.286,9.87389800431868,4032.315632201
"PA",5,"t1000","D","rep2",176556.887,237.064975493923,55807272.1199178
"PA",5,"t1000","D","rep2",6159.703,44.279728554452,363666.635754725
"PA",5,"t1000","D","rep2",407.685,11.3916709024111,6192.2844691326
"PA",5,"t1000","D","rep2",291.652,9.63512921165435,3746.80627311655
"PA",5,"t1000","D","rep2",39671.412,112.373496156657,5944020.35188156
"PA",5,"t1000","D","rep2",40981.754,114.214261155742,6240934.33863518
"PA",5,"t1000","D","rep2",111131.28,188.08026235695,27868800.3979515
"PA",5,"t1000","D","rep2",123568.81,198.325928327504,32675865.2741
"PA",5,"t1000","D","rep2",217035.307,262.839273832953,76060536.650656
"PA",5,"t1000","D","rep2",651196.866,455.282769605551,395304950.281246
"PA",5,"t1000","D","rep2",3149.628,31.6631920406216,132969.701627358
"PA",5,"t1000","D","rep2",1191.695,19.4763523231583,30946.4955756614
"PA",5,"t1000","D","rep2",395.664,11.222466877074,5920.43484593415
"PA",5,"t1000","D","rep2",95.127,5.50271428869476,697.942269520888
"PA",5,"t1000","D","rep2",307.854,9.89913994755225,4063.31977255167
"PA",5,"t1000","D","rep2",609.437,13.928022907297,11317.6699954058
"PA",5,"t1000","D","rep2",279.63,9.43445777316181,3517.54323614565
"PA",5,"t1000","D","rep2",569.714,13.4664619888563,10229.3759006924
"PA",5,"t1000","D","rep2",129787.575,203.255180072539,35173329.2370709
"PA",5,"t1000","D","rep2",61746.511,140.194596503061,11542036.2601558
"PA",5,"t1000","D","rep2",131.191,6.46215074710716,1130.36802488498
"PA",5,"t1000","D","rep2",1559.134,22.2775170538657,46311.5123656825
"PA",5,"t1000","D","rep2",147.916,6.86171444500291,1353.27647179607
"PA",5,"t1000","D","rep2",190.253,7.78199272526804,1974.06328261389
"PA",5,"t1000","D","rep2",129.1,6.41044509424481,1103.45128222267
"PA",5,"t1000","D","rep2",244.611,8.82395033810273,2877.91375487153
"PA",5,"t1000","D","rep2",156529.622,223.214977461665,46586341.3957507
"PA",5,"t1000","D","rep2",266.563,9.21138633381587,3273.88636706795
"PA",5,"t1000","D","rep2",85633.195,165.099644318225,18850680.0484443
"PA",5,"t1000","D","rep2",455.248,12.0378544211748,7306.945532708
"PA",5,"t1000","D","rep2",26289.412,91.4777554466592,3206528.53569662
"PA",5,"t1000","D","rep2",24799.794,88.8482954564771,2937892.56609569
"PA",5,"t1000","D","rep2",390.959,11.1555418869963,5815.14600079757
"PA",5,"t1000","D","rep2",373.711,10.9066908765047,5434.60047219926
"PA",5,"t1000","D","rep2",132.236,6.4878367819636,1143.90077959965
"PA",5,"t1000","D","rep2",20972.259,81.7048185562331,2284712.82174577
"PA",5,"t1000","D","rep2",570.759,13.4788067842956,10257.5337085304
"PA",5,"t1000","D","rep2",10822.992,58.6946790747515,847002.722758138
"PA",5,"t1000","D","rep2",334.511,10.3188254339933,4602.34748633402
"PA",5,"t1000","D","rep2",18886.793,77.5361395105974,1952545.35594103
"PA",5,"t1000","D","rep2",339.738,10.3991328538638,4710.64079667462
"PA",5,"t1000","D","rep2",123.351,6.26608671905016,1030.57075050874
"PA",5,"t1000","D","rep2",12894.346,64.0655742788154,1101444.90858633
"PA",5,"t1000","D","rep2",133.282,6.51344595819663,1157.50013893382
"PA",5,"t1000","D","rep2",150.53,6.92207968512686,1389.30754000286
"PA",5,"t1000","D","rep2",2232.86,26.6597339158578,79369.9379618163
"PA",5,"t1000","D","rep2",180.845,7.58714382141973,1829.46269917954
"PA",5,"t1000","D","rep2",735.401,15.2998499538213,15002.0332745202
"PA",5,"t1000","D","rep2",338.692,10.3831118635677,4688.90256439396
"PA",5,"t1000","D","rep2",50459.908,126.735502414771,8526749.0562442
"PA",5,"t1000","D","rep2",34601.483,104.947577940229,4841789.11198666
"PA",5,"t1000","D","rep2",20234.244,80.2543450827122,2165181.33395173
"PA",5,"t1000","D","rep2",392.528,11.1779042312927,5850.18718946781
"PA",5,"t1000","D","rep2",100.876,5.66655345679153,762.15899534307
"PA",5,"t1000","D","rep2",480.337,12.365112850268,7919.22828154559
"PA",5,"t1000","D","rep2",148.962,6.88593328937406,1367.65652620232
"PA",5,"t1000","D","rep2",39500.498,112.131168827329,5905649.34666878
"PA",5,"t1000","D","rep2",510.652,12.7493364533032,8680.63221140289
"PA",5,"t1000","D","rep2",789.236,15.8499722817471,16679.1582983426
"PA",5,"t1000","D","rep2",208.024,8.1373273108249,2257.01250200939
"PA",5,"t1000","D","rep2",44741.341,119.338221712158,7119136.09594302
"PA",5,"t1000","D","rep2",502.289,12.6445068872365,8468.26229317748
"PA",5,"t1000","D","rep2",141987.81,212.593799628742,40247637.3718185
"PA",5,"t1000","D","rep2",411.344,11.4426772139384,6275.8354878537
"PA",5,"t1000","D","rep2",177.709,7.52107250090273,1782.08303075056
"PA",5,"t1000","D","rep2",345.487,10.486750099434,4830.71444213755
"PA",5,"t1000","D","rep2",27600.277,93.7306835060488,3449323.77088837
"PA",5,"t1000","D","rep2",315.695,10.0244121782173,4219.54240346976
"PA",5,"t1000","D","rep2",120.215,6.1859213515518,991.520713702399
"PA",5,"t1000","D","rep2",351.759,10.5815106319525,4962.85546451331
"PA",5,"t1000","D","rep2",290.084,9.60919377594909,3716.63115640322
"PA",5,"t1000","D","rep2",231.544,8.58503024377548,2650.41632368633
"PA",5,"t1000","D","rep2",276.494,9.38140574063935,3458.53653180312
"PA",5,"t1000","D","rep2",309.945,9.93270142877732,4104.78819245651
"PA",5,"t1000","D","rep2",344.964,10.4788096450649,4819.74945386689
"PA",5,"t1000","D","rep2",32960.289,102.428442535142,4501428.09037089
"PA",5,"t1000","D","rep2",387.301,11.1032309364828,5733.72325990762
"PA",5,"t1000","D","rep2",113.42,6.00855284498402,908.65341823745
"PA",5,"t1000","D","rep2",26297.252,91.491394628492,3207963.01383587
"PA",5,"t1000","D","rep2",453.158,12.0101903150314,7256.68509703867
"PA",5,"t1000","D","rep2",344.442,10.4708783689296,4808.81371620112
"PA",5,"t1000","D","rep2",246.179,8.85218670560215,2905.62996133124
"PA",5,"t1000","D","rep2",387.301,11.1032309364828,5733.72325990762
"PA",5,"t1000","D","rep2",316.217,10.0326964112037,4230.0122147488
"PA",5,"t1000","D","rep2",20098.872,79.9854340410964,2143489.33420858
"PA",5,"t1000","D","rep2",275.971,9.3725288796582,3448.7282232642
"PA",5,"t1000","D","rep2",63426.905,142.089446869006,12016391.7974173
"PA",5,"t1000","D","rep2",96358.97,175.134270699619,22501010.5817552
"PA",5,"t1000","D","rep2",537.308,13.0778609996299,9369.11911731884
"PA",5,"t1000","D","rep2",33915.213,103.90162457791,4698460.97147449
"PA",5,"t1000","D","rep2",561.874,13.3734830537759,10018.9498898097
"PA",5,"t1000","D","rep2",14289.883,67.4433913093765,1285010.89457894
"PA",5,"t1000","D","rep2",758.399,15.5372423348515,15711.2387326787
"PA",5,"t1000","D","rep2",514.833,12.8014231097038,8787.46008511754
"PA",5,"t1000","D","rep2",14286.747,67.4359904762035,1284587.91283724
"PA",5,"t1000","D","rep2",451.067,11.9824490581543,7206.51646575267
"PA",5,"t1000","D","rep2",400.368,11.2889810218474,6026.32900500669
"PA",5,"t1000","D","rep2",26540.818,91.9141161998782,3252634.43958909
"PA",5,"t1000","D","rep2",14753.494,68.5287019864906,1348050.3914473
"PA",5,"t1000","D","rep2",571.282,13.4849808453275,10271.6357697071
"PA",5,"t1000","D","rep2",2729.399,29.4753233237594,107266.557339394
"PA",5,"t1000","D","rep2",66831.598,145.853208236435,12996803.9731569
"PA",5,"t1000","D","rep2",2894.041,30.3513074071155,117117.237386395
"PA",5,"t1000","D","rep2",1448.327,21.4713018358671,41463.2882320479
"PA",5,"t1000","D","rep2",483.995,12.4121067254324,8009.86345943419
"PA",5,"t1000","D","rep2",52727.264,129.551570436729,9107866.47470932
"PA",5,"t1000","D","rep2",574.418,13.5219424714765,10356.3295341075
"PA",5,"t1000","D","rep2",2696.471,29.2969858024318,105331.296804892
"PA",5,"t1000","D","rep2",159.938,7.13511363444641,1521.56773928812
"PA",5,"t1000","D","rep2",168.823,7.33062275084499,1650.10363288787
"PA",5,"t1000","D","rep2",33715.029,103.594531919755,4656923.53055464
"PA",5,"t1000","D","rep2",31099.573,99.4952337652135,4125679.0475111
"PA",5,"t1000","D","rep2",3236.915,32.0989414971367,138535.393621606
"PA",5,"t1000","D","rep2",40531.732,113.585434804608,6138419.2034718
"PA",5,"t1000","D","rep2",295.31,9.69536448458413,3817.51744792338
"PA",5,"t1000","D","rep2",55264.319,132.631742395683,9773070.56170777
"PA",5,"t1000","D","rep2",65636.244,144.542953329353,12649675.4042747
"PA",5,"t1000","D","rep2",1177.06,19.3563900206493,30378.1765836073
"PA",5,"t1000","D","rep2",385.733,11.0807322559176,5698.9387936958
"PA",5,"t1000","D","rep2",233.112,8.61404981341969,2677.38450680785
"PA",5,"t1000","D","rep2",53337.223,130.298754339746,9266364.95578833
"PA",5,"t1000","D","rep2",1275.845,20.1522722475198,34281.5677141826
"PA",5,"t1000","D","rep2",25694.088,90.4360670688211,3098229.68752025
"PA",5,"t1000","D","rep2",31221.356,99.6898504104786,4149936.4123364
"PA",5,"t1000","D","rep2",167.778,7.30789956719056,1634.8063647788
"PA",5,"t1000","D","rep2",315.695,10.0244121782173,4219.54240346976
"PA",5,"t1000","D","rep2",375.802,10.9371610506402,5480.27599620358
"PA",5,"t1000","D","rep2",14568.468,68.0976313167514,1322770.88361852
"PA",5,"t1000","D","rep2",21029.23,81.8157185865452,2294028.75169564
"PA",5,"t1000","D","rep2",117.601,6.11829722431821,959.357162502728
"PA",5,"t1000","D","rep2",402.458,11.3184080229402,6073.57847479526
"PA",5,"t1000","D","rep2",185.026,7.67434720357647,1893.27168758525
"PA",5,"t1000","D","rep2",401.413,11.303704098334,6049.93836429942
"PA",5,"t1000","D","rep2",307.332,9.89074385173515,4052.98945258862
"PA",5,"t1000","D","rep2",12889.642,64.0538872978823,1100842.2346374
"PA",5,"t1000","D","rep2",155.234,7.02940373515809,1454.93661256471
"PA",5,"t1000","D","rep2",15999.024,71.3627879814945,1522313.27683046
"PA",5,"t1000","D","rep2",17228.874,74.0548507662724,1701175.59058788
"PA",5,"t1000","D","rep2",578.076,13.5649292576696,10455.4133940755
"PA",5,"t1000","D","rep2",28189.329,94.725614833515,3560335.36169231
"PA",5,"t1000","D","rep2",208.024,8.1373273108249,2257.01250200939
"PA",5,"t1000","D","rep2",270.745,9.28336200602079,3351.23179509347
