"Condition","Line","EvoTime","Replicate","DNA_content"
"PA",NA,"t0","anc",2.43590122106209
"PA",NA,"t0","anc",2.21373795369726
"PA",NA,"t0","anc",4.5618835145621
"PA",NA,"t0","anc",2.23303615802218
"PA",NA,"t0","anc",2.29818952739645
"PA",NA,"t0","anc",2.87218683732305
"PA",NA,"t0","anc",4.41742475930862
"PA",NA,"t0","anc",3.5791663188705
"PA",NA,"t0","anc",1.90455732864912
"PA",NA,"t0","anc",2.27563109612875
"PA",NA,"t0","anc",4.13002771338482
"PA",NA,"t0","anc",3.77061327768483
"PA",NA,"t0","anc",1.82001072591347
"PA",NA,"t0","anc",4.07296643196044
"PA",NA,"t0","anc",1.98997381256456
"PA",NA,"t0","anc",2.23380370023965
"PA",NA,"t0","anc",2.07704233972903
"PA",NA,"t0","anc",1.84017150149232
"PA",NA,"t0","anc",2.77366365630359
"PA",NA,"t0","anc",1.92223272942854
"PA",NA,"t0","anc",3.82768186903509
"PA",NA,"t0","anc",1.69879022503459
"PA",NA,"t0","anc",3.32325312371468
"PA",NA,"t0","anc",2.35864992435534
"PA",NA,"t0","anc",2.40593052495141
"PA",NA,"t0","anc",1.75258396959032
"PA",NA,"t0","anc",2.10217386490672
"PA",NA,"t0","anc",2.10704958546911
"PA",NA,"t0","anc",3.70052570834112
"PA",NA,"t0","anc",4.20985941392745
"PA",NA,"t0","anc",1.86674308206849
"PA",NA,"t0","anc",1.86919190723851
"PA",NA,"t0","anc",4.47048751127628
"PA",NA,"t0","anc",3.97280582754372
"PA",NA,"t0","anc",3.72506512952247
"PA",NA,"t0","anc",1.99548549667857
"PA",NA,"t0","anc",1.84533961908994
"PA",NA,"t0","anc",3.66300385879572
"PA",NA,"t0","anc",3.75854459005587
"PA",NA,"t0","anc",1.8957196282594
"PA",NA,"t0","anc",3.79962637350514
"PA",NA,"t0","anc",2.11975423664969
"PA",NA,"t0","anc",1.59943371246474
"PA",NA,"t0","anc",1.73783253916316
"PA",NA,"t0","anc",3.94192870062383
"PA",NA,"t0","anc",3.70430494002141
"PA",NA,"t0","anc",1.96387006724474
"PA",NA,"t0","anc",2.16748074272448
"PA",NA,"t0","anc",1.85043463742875
"PA",NA,"t0","anc",1.98720335065579
"PA",NA,"t0","anc",1.74313954535251
"PA",NA,"t0","anc",1.99843870673436
"PA",NA,"t0","anc",1.73624628524706
"PA",NA,"t0","anc",2.22079203217209
"PA",NA,"t0","anc",2.37683701994641
"PA",NA,"t0","anc",3.84621253114255
"PA",NA,"t0","anc",2.31232692404964
"PA",NA,"t0","anc",4.06415797127425
"PA",NA,"t0","anc",2.46942454115077
"PA",NA,"t0","anc",3.21911591961889
"PA",NA,"t0","anc",2.23175692099307
"PA",NA,"t0","anc",2.28857697486339
"PA",NA,"t0","anc",2.31534592343835
"PA",NA,"t0","anc",4.06733778903233
"PA",NA,"t0","anc",1.91751051730963
"PA",NA,"t0","anc",2.32478303775027
"PA",NA,"t0","anc",2.14020740926376
"PA",NA,"t0","anc",4.40390870635529
"PA",NA,"t0","anc",2.35233414839446
"PA",NA,"t0","anc",3.45000723848522
"PA",NA,"t0","anc",1.93231311721796
"PA",NA,"t0","anc",2.88935054329082
"PA",NA,"t0","anc",4.67452947238298
"PA",NA,"t0","anc",2.09823381485704
"PA",NA,"t0","anc",1.95161132154289
"PA",NA,"t0","anc",2.11526594215897
"PA",NA,"t0","anc",3.98216253267095
"PA",NA,"t0","anc",1.9685337999566
"PA",NA,"t0","anc",3.81346406319722
"PA",NA,"t0","anc",3.88714080614833
"PA",NA,"t0","anc",1.7255372438319
"PA",NA,"t0","anc",2.48499468327657
"PA",NA,"t0","anc",4.37814121762598
"PA",NA,"t0","anc",4.48811905250042
"PA",NA,"t0","anc",1.97973260640576
"PA",NA,"t0","anc",2.21384760258547
"PA",NA,"t0","anc",1.88579274891348
"PA",NA,"t0","anc",2.06416225032732
"PA",NA,"t0","anc",3.26016846336464
"PA",NA,"t0","anc",2.78207738099223
"PA",NA,"t0","anc",2.93947470505447
"PA",NA,"t0","anc",4.61774596814206
"PA",NA,"t0","anc",4.5980822675231
"PA",NA,"t0","anc",2.2830945304529
"PA",NA,"t0","anc",2.88980375869542
"PA",NA,"t0","anc",2.35676396347813
"PA",NA,"t0","anc",4.66172979216595
"PA",NA,"t0","anc",2.2629922342811
"PA",NA,"t0","anc",2.11092384618586
"PA",NA,"t0","anc",2.8142045052377
"PA",NA,"t0","anc",4.16086098074942
"PA",NA,"t0","anc",4.3794570042845
"PA",NA,"t0","anc",1.91416988118218
"PA",NA,"t0","anc",1.98096798387959
"PA",NA,"t0","anc",1.67656074043152
"PA",NA,"t0","anc",2.18917660273826
"PA",NA,"t0","anc",1.82710866394359
"PA",NA,"t0","anc",1.88222550508372
"PA",NA,"t0","anc",2.50499464048604
"PA",NA,"t0","anc",2.63294027317512
"PA",NA,"t0","anc",1.78804442003737
"PA",NA,"t0","anc",1.74204305647042
"PA",NA,"t0","anc",1.83764226713761
"PA",NA,"t0","anc",3.92467727554549
"PA",NA,"t0","anc",2.79671185260529
"PA",NA,"t0","anc",1.67822740353231
"PA",NA,"t0","anc",1.51968973103268
"PA",NA,"t0","anc",3.87727240620945
"PA",NA,"t0","anc",2.06704236112429
"PA",NA,"t0","anc",3.63864718576138
"PA",NA,"t0","anc",1.68906071368744
"PA",NA,"t0","anc",1.72433110606159
"PA",NA,"t0","anc",1.70865862497347
"PA",NA,"t0","anc",3.9337781332669
"PA",NA,"t0","anc",2.05969588561424
"PA",NA,"t0","anc",1.7248939703544
"PA",NA,"t0","anc",1.5392949522446
"PA",NA,"t0","anc",4.08961844311657
"PA",NA,"t0","anc",2.88213564644662
"PA",NA,"t0","anc",3.11791730572711
"PA",NA,"t0","anc",1.67463822992491
"PA",NA,"t0","anc",1.90756170818606
"PA",NA,"t0","anc",1.934147908614
"PA",NA,"t0","anc",1.78297864140208
"PA",NA,"t0","anc",1.87966703102549
"PA",NA,"t0","anc",3.99505724192443
"PA",NA,"t0","anc",1.79847568426907
"PA",NA,"t0","anc",1.13280459387319
"PA",NA,"t0","anc",3.7714539191611
"PA",NA,"t0","anc",3.83608828379784
"PA",NA,"t0","anc",1.79865843241608
"PA",NA,"t0","anc",3.57391048216231
"PA",NA,"t0","anc",1.33462433751217
"PA",NA,"t0","anc",3.66887372927788
"PA",NA,"t0","anc",1.78483536257576
"PA",NA,"t0","anc",3.99196514327691
"PA",NA,"t0","anc",1.49314739016003
"PA",NA,"t0","anc",1.73634131428351
"PA",NA,"t0","anc",2.10540485214597
"PA",NA,"t0","anc",2.93462091426971
"PA",NA,"t0","anc",3.74434140406976
"PA",NA,"t0","anc",1.91685993390626
"PA",NA,"t0","anc",3.85091281348381
"PA",NA,"t0","anc",1.41021628104401
"PA",NA,"t0","anc",3.28031461909172
"PA",NA,"t0","anc",1.83968904638419
"PA",NA,"t0","anc",1.58526707610803
"PA",NA,"t0","anc",1.86499600978302
"PA",NA,"t0","anc",3.74505046688018
"PA",NA,"t0","anc",1.43642967525203
"PA",NA,"t0","anc",3.96879267823524
"PA",NA,"t0","anc",2.76369291740238
"PA",NA,"t0","anc",3.42774120425275
"PA",NA,"t0","anc",1.76756931764566
"PA",NA,"t0","anc",2.09890632803806
"PA",NA,"t0","anc",3.33470777756967
"PA",NA,"t0","anc",1.66842479292635
"PA",NA,"t0","anc",2.04318276304984
"PA",NA,"t0","anc",1.10794353595308
"PA",NA,"t0","anc",1.3810862264096
"PA",NA,"t0","anc",3.54751433980727
"PA",NA,"t0","anc",2.68209221479664
"PA",NA,"t0","anc",2.09619434553634
"PA",NA,"t0","anc",1.80571251089091
"PA",NA,"t0","anc",3.54896901505752
"PA",NA,"t0","anc",3.84405610300776
"PA",NA,"t0","anc",1.77668479521884
"PA",NA,"t0","anc",1.44830099488222
"PA",NA,"t0","anc",3.54863275846701
"PA",NA,"t0","anc",3.18943762054343
"PA",NA,"t0","anc",1.68385604646041
"PA",NA,"t0","anc",1.02575803927689
"PA",NA,"t0","anc",1.21811142890042
"PA",NA,"t0","anc",2.30750237296841
"PA",NA,"t0","anc",2.30301407847768
"PA",NA,"t0","anc",1.18442729044237
"PA",NA,"t0","anc",1.09993916711377
"PA",NA,"t0","anc",1.46267961908946
"PA",NA,"t0","anc",0.832578628028849
"PA",NA,"t0","anc",1.76795674371733
"PA",NA,"t0","anc",2.08796336899472
"PA",NA,"t0","anc",1.93925754680458
"PA",NA,"t0","anc",1.64988682089301
"PA",NA,"t0","anc",3.82327398372906
"PA",NA,"t0","anc",1.81523003438752
"PA",NA,"t0","anc",1.20952957591653
"PA",NA,"t0","anc",1.21243161649115
"PA",NA,"t0","anc",1.16702235692053
"PA",NA,"t0","anc",2.46698302590663
"PA",NA,"t0","anc",1.86669922251321
"PA",NA,"t0","anc",3.44388152059724
"PA",NA,"t0","anc",3.65271879308164
"PA",NA,"t0","anc",1.66686046878789
"PA",NA,"t0","anc",1.7483588324313
"PA",NA,"t0","anc",3.5362789837287
"PA",NA,"t0","anc",1.84174313555666
"PA",NA,"t0","anc",2.81877320891311
"PA",NA,"t0","anc",3.68712661420188
"PA",NA,"t0","anc",1.0611234606875
"PA",NA,"t0","anc",3.4423829857917
"PA",NA,"t0","anc",3.59383734011297
"PA",NA,"t0","anc",3.21337762780257
"PA",NA,"t0","anc",1.74672140903403
"PA",NA,"t0","anc",2.28344540689517
"PA",NA,"t0","anc",1.89697693551088
"PA",NA,"t0","anc",1.234858469093
"PA",NA,"t0","anc",1.70181653434918
"PA",NA,"t0","anc",2.0242281252413
"PA",NA,"t0","anc",3.34653523764457
"PA",NA,"t0","anc",0.97767334683395
"PA",NA,"t0","anc",1.75237198173978
"PA",NA,"t0","anc",3.8617972931201
"PA",NA,"t0","anc",3.93600035073462
"PA",NA,"t0","anc",1.93297101054722
"PA",NA,"t0","anc",4.02766682127803
"PA",NA,"t0","anc",1.02618932490385
"PA",NA,"t0","anc",1.52657568121226
"PA",NA,"t0","anc",4.11973533774486
"PA",NA,"t0","anc",1.90957193780324
"PA",NA,"t0","anc",2.42958544510121
"PA",NA,"t0","anc",1.44634924467208
"PA",NA,"t0","anc",2.06200582219252
"PA",NA,"t0","anc",4.09233773554417
"PA",NA,"t0","anc",2.3905577508244
"PA",NA,"t0","anc",1.81127536448609
"PA",NA,"t0","anc",0.52309098609372
"PA",NA,"t0","anc",1.76922867082057
"PA",NA,"t0","anc",1.10095524681118
"PA",NA,"t0","anc",1.43640774547439
"PA",NA,"t0","anc",1.89435267211972
"PA",NA,"t0","anc",1.80085141018028
"PA",NA,"t0","anc",4.10393858791677
"PA",NA,"t0","anc",4.19290038588433
"PA",NA,"t0","anc",2.62951922786298
"PA",NA,"t0","anc",3.79694363070694
"PA",NA,"t0","anc",3.94163630358861
"PA",NA,"t0","anc",3.88465543134891
"PA",NA,"t0","anc",3.04677710705659
"PA",NA,"t0","anc",2.04362866852856
"PA",NA,"t0","anc",2.00281004241099
"PA",NA,"t0","anc",1.73485008940385
"PA",NA,"t0","anc",4.07024713953283
"PA",NA,"t0","anc",1.84613640101093
"PA",NA,"t0","anc",1.89940383090325
"PA",NA,"t0","anc",2.05290496447111
"PA",NA,"t0","anc",3.99280578475319
"PA",NA,"t0","anc",3.85195082295886
"PA",NA,"t0","anc",3.92900475166684
"PA",NA,"t0","anc",1.83696975395659
"PA",NA,"t0","anc",2.29883280087395
"PA",NA,"t0","anc",1.75425063269111
"PA",NA,"t0","anc",1.84202091274012
"PA",NA,"t0","anc",1.94313911744721
"PA",NA,"t0","anc",2.34005347291496
"PA",NA,"t0","anc",4.4389671108789
"PA",NA,"t0","anc",2.44843043402153
"PA",NA,"t0","anc",4.52362336250276
"PA",NA,"t0","anc",2.17497341675215
"PA",NA,"t0","anc",2.08622360663513
"PA",NA,"t0","anc",4.26441339077477
"PA",NA,"t0","anc",2.26172761710375
"PA",NA,"t0","anc",4.2108608737731
"PA",NA,"t0","anc",2.12272206655723
"PA",NA,"t0","anc",2.14426441812752
"PA",NA,"t0","anc",2.43504595973406
"PA",NA,"t0","anc",3.50184923283082
"PA",NA,"t0","anc",2.13901589134521
"PA",NA,"t0","anc",2.18150118056357
"PA",NA,"t0","anc",2.03675733820074
"PA",NA,"t0","anc",2.24260485099996
"PA",NA,"t0","anc",2.13544864751545
"PA",NA,"t0","anc",4.81127625583237
"PA",NA,"t0","anc",3.05492767441352
"PA",NA,"t0","anc",4.13866804577576
"PA",NA,"t0","anc",2.61128096279074
"PA",NA,"t0","anc",2.38959284060815
"PA",NA,"t0","anc",1.82262036945287
"PA",NA,"t0","anc",4.5243616650167
"PA",NA,"t0","anc",3.2593132020366
"PA",NA,"t0","anc",2.34855491671416
"PA",NA,"t0","anc",3.61341332162136
"PA",NA,"t0","anc",4.29575835295101
"PA",NA,"t0","anc",2.2186721536667
"PA",NA,"t0","anc",2.20809469091739
"PA",NA,"t0","anc",1.91490087377024
"PA",NA,"t0","anc",2.29840882517287
"PA",NA,"t0","anc",4.18583899748362
"PA",NA,"t0","anc",2.10374549897106
"PA",NA,"t0","anc",2.05837278902984
"PA",NA,"t0","anc",3.88920220524668
"PA",NA,"t0","anc",2.24557268090751
"PA",NA,"t0","anc",2.14434482731221
"PA",NA,"t0","anc",4.49360880683679
"PA",NA,"t0","anc",3.26780002598404
"PA",NA,"t0","anc",2.17687399748112
"PA",NA,"t0","anc",2.16737840376215
"PA",NA,"t0","anc",1.77569064529907
"PA",NA,"t0","anc",2.17258307098918
"PA",NA,"t0","anc",4.49909125124728
"PA",NA,"t0","anc",2.0003100477598
"PA",NA,"t0","anc",2.49003122220834
"PA",NA,"t0","anc",2.20381838427721
"PA",NA,"t0","anc",3.90279135745881
"PA",NA,"t0","anc",1.60316177466387
"PA",NA,"t0","anc",4.64993888172046
"PA",NA,"t0","anc",2.16715910598573
"PA",NA,"t0","anc",4.45894513831073
"PA",NA,"t0","anc",2.15643544471881
"PA",NA,"t0","anc",2.06892101207562
"PA",NA,"t0","anc",4.41993937381156
"PA",NA,"t0","anc",3.35683492321041
"PA",NA,"t0","anc",1.97566828761612
"PA",NA,"t0","anc",1.93547831512428
"PA",NA,"t0","anc",2.13464455566858
"PA",NA,"t0","anc",3.42897658172658
"PA",NA,"t0","anc",3.15515406816316
"PA",NA,"t0","anc",2.23000984870759
"PA",NA,"t0","anc",1.72074924238007
"PA",NA,"t0","anc",4.02845629327314
"PA",NA,"t0","anc",2.31826989379061
"PA",NA,"t0","anc",1.97679401620174
"PA",NA,"t0","anc",1.9538335390106
"PA",NA,"t0","anc",4.58229282762089
"PA",NA,"t0","anc",4.68985838695471
"PA",NA,"t0","anc",2.0791695281603
"PA",NA,"t0","anc",2.46318917437458
"PA",NA,"t0","anc",2.96125097425294
"PA",NA,"t0","anc",2.09183031978559
"PA",NA,"t0","anc",2.16476876022276
"PA",NA,"t0","anc",4.29597765072743
"PA",NA,"t0","anc",1.93144323603816
"PA",NA,"t0","anc",4.5465034305092
"PA",NA,"t0","anc",1.95713762550866
"PA",NA,"t0","anc",4.6674534641305
"PA",NA,"t0","anc",3.49603053182982
"PA",NA,"t0","anc",1.71498171086023
"PA",NA,"t0","anc",2.29707841866259
"PA",NA,"t0","anc",4.02919459578708
"PA",NA,"t0","anc",2.95458432184978
"PA",NA,"t0","anc",2.14920592802284
"PA",NA,"t0","anc",4.05075156720913
"PA",NA,"t0","anc",4.46105039696436
"PA",NA,"t0","anc",3.29462014404016
"PA",NA,"t0","anc",2.23001715863347
"PA",NA,"t0","anc",2.08239320547367
"PA",NA,"t0","anc",3.90830304157283
"PA",NA,"t0","anc",2.95117789638939
"PA",NA,"t0","anc",2.29623777718632
"PA",NA,"t0","anc",1.92889207190581
"PA",NA,"t0","anc",4.45542175403626
"PA",NA,"t0","anc",4.42421568045174
"PA",NA,"t0","anc",3.84677539543536
"PA",NA,"t0","anc",2.07402334034032
"PA",NA,"t0","anc",2.05639910904206
"PA",NA,"t0","anc",3.90394632574796
"PA",NA,"t0","anc",3.64796003133333
"PA",NA,"t0","anc",2.77543265836671
"PA",NA,"t0","anc",2.686602439065
"PA",NA,"t0","anc",3.83149034041891
"PA",NA,"t0","anc",3.64165156529833
"PA",NA,"t0","anc",2.35543355696785
"PA",NA,"t0","anc",2.21759759456224
"PA",NA,"t0","anc",4.33235184190956
"PA",NA,"t0","anc",2.18358450943956
"PA",NA,"t0","anc",3.83041578131446
"PA",NA,"t0","anc",1.91721812027441
"PA",NA,"t0","anc",2.06914761977792
"PA",NA,"t0","anc",3.53325267441411
"PA",NA,"t0","anc",1.84325629021395
"PA",NA,"t0","anc",1.85982789218539
"PA",NA,"t0","anc",4.55337476083702
"PA",NA,"t0","anc",4.46147437266544
"PA",NA,"t0","anc",1.92068302514184
"PA",NA,"t0","anc",2.02408192672369
"PA",NA,"t0","anc",2.07074849354578
"PA",NA,"t0","anc",4.58748287499615
"PA",NA,"t0","anc",4.4453559860986
"PA",NA,"t0","anc",2.01704246810062
"PA",NA,"t0","anc",1.24028243409644
"PA",NA,"t0","anc",1.91199152326974
"PA",NA,"t0","anc",2.04717398258068
"PA",NA,"t0","anc",2.04048540039988
"PA",NA,"t0","anc",2.5202358359472
"PA",NA,"t0","anc",2.12391358447578
"PA",NA,"t0","anc",2.0780730392782
"PA",NA,"t0","anc",1.83506186330174
"PA",NA,"t0","anc",1.8495866860266
"PA",NA,"t0","anc",2.48838648888519
"PA",NA,"t0","anc",3.57899819057524
"PA",NA,"t0","anc",4.23852894323137
"PA",NA,"t0","anc",4.35849944678466
"PA",NA,"t0","anc",4.36082400321471
"PA",NA,"t0","anc",2.1645640822981
"PA",NA,"t0","anc",2.236844629406
"PA",NA,"t0","anc",4.50384270306971
"PA",NA,"t0","anc",2.64294756170574
"PA",NA,"t0","anc",1.86014952892414
"PA",NA,"t0","anc",1.67910459463799
"PA",NA,"t0","anc",4.65161285474713
"PA",NA,"t0","anc",4.37906226828694
"PA",NA,"t0","anc",2.77127331054062
"PA",NA,"t0","anc",3.83081782723789
"PA",NA,"t0","anc",4.13669436578798
"PA",NA,"t0","anc",2.15310211851723
"PA",NA,"t0","anc",2.95773489990434
"PA",NA,"t0","anc",2.31006084702664
"PA",NA,"t0","anc",1.90349007947054
"PA",NA,"t0","anc",1.9865966268077
"PA",NA,"t0","anc",2.97678456674933
"PA",NA,"t0","anc",4.41526833117382
"PA",NA,"t0","anc",2.14642084626231
"PA",NA,"t0","anc",4.11820756323581
"PA",NA,"t0","anc",2.00466676358467
"PA",NA,"t0","anc",2.21147918660014
"PA",NA,"t0","anc",1.93161136433342
"PA",NA,"t0","anc",3.82690701689174
"PA",NA,"t0","anc",1.88199889738142
"PA",NA,"t0","anc",3.73795983877595
"PA",NA,"t0","anc",1.85500334110416
"PA",NA,"t0","anc",1.91142134905105
"PA",NA,"t0","anc",4.06620475052083
"PA",NA,"t0","anc",1.71029604837074
"PA",NA,"t0","anc",2.94227440666676
"PA",NA,"t0","anc",3.89516710476529
"PA",NA,"t0","anc",3.83323010277851
"PA",NA,"t0","anc",2.00978371170113
"PA",NA,"t0","anc",3.94218454802966
"PA",NA,"t0","anc",3.17408677619406
"PA",NA,"t0","anc",3.8358031966885
"PA",NA,"t0","anc",1.83226947161533
"PA",NA,"t0","anc",1.88998133644309
"PA",NA,"t0","anc",1.9652077836809
"PA",NA,"t0","anc",4.26102889509202
"PA",NA,"t0","anc",3.09185741996258
"PA",NA,"t0","anc",2.57422694850171
"PA",NA,"t0","anc",1.85081475357455
"PA",NA,"t0","anc",1.94162596278991
"PA",NA,"t0","anc",4.24468390082288
"PA",NA,"t0","anc",1.75334420188191
"PA",NA,"t0","anc",3.92056178727468
"PA",NA,"t0","anc",1.66775958967121
"PA",NA,"t0","anc",2.18215176396695
"PA",NA,"t0","anc",1.74292755750198
"PA",NA,"t0","anc",1.79165552342241
"PA",NA,"t0","anc",1.97867997707895
"PA",NA,"t0","anc",1.98449136815407
"PA",NA,"t0","anc",1.68926539161209
"PA",NA,"t0","anc",1.99615800985959
"PA",NA,"t0","anc",3.6815272109773
"PA",NA,"t0","anc",4.08067109383865
"PA",NA,"t0","anc",2.08239320547367
"PA",NA,"t0","anc",1.88142872316273
"PA",NA,"t0","anc",1.85797848093759
"PA",NA,"t0","anc",1.89120209406516
"PA",NA,"t0","anc",4.16377033124992
"PA",NA,"t0","anc",1.81813938488802
"PA",NA,"t0","anc",3.96670203943337
"PA",NA,"t0","anc",1.90941842935975
"PA",NA,"t0","anc",2.05430116031431
"PA",NA,"t0","anc",1.86731325628718
"PA",NA,"t0","anc",2.04393568541555
"PA",NA,"t0","anc",4.13324408077231
"PA",NA,"t0","anc",1.97849722893193
"PA",NA,"t0","anc",1.8715018438168
"PA",NA,"t0","anc",3.82745526133279
"PA",NA,"t0","anc",3.79957520402398
"PA",NA,"t0","anc",3.38021937610262
"PA",NA,"t0","anc",1.89286144724007
"PA",NA,"t0","anc",2.86790322075698
"PA",NA,"t0","anc",1.72121707763643
"PA",NA,"t0","anc",4.19177465729871
"PA",NA,"t0","anc",1.93709380874391
"PA",NA,"t0","anc",3.748858938264
"PA",NA,"t0","anc",4.00314201994843
"PA",NA,"t0","anc",1.61511350347874
"PA",NA,"t0","anc",3.9303790177324
"PA",NA,"t0","anc",1.80973297012527
"PA",NA,"t0","anc",3.57029937877727
"PA",NA,"t0","anc",1.85429427829374
"PA",NA,"t0","anc",3.33179842706917
"PA",NA,"t0","anc",1.90976199587614
"PA",NA,"t0","anc",3.80382227096064
"PA",NA,"t0","anc",3.16197422900981
"PA",NA,"t0","anc",1.8911874742134
"PA",NA,"t0","anc",1.85906765989381
"PA",NA,"t0","anc",3.74097152823877
"PA",NA,"t0","anc",2.4209743524138
"PA",NA,"t0","anc",3.81147576335768
"PA",NA,"t0","anc",2.04691082524897
"PA",NA,"t0","anc",2.8638900714485
"PA",NA,"t0","anc",3.73695106900442
"PA",NA,"t0","anc",3.42139618858834
"PA",NA,"t0","anc",4.08267401352995
"PA",NA,"t0","anc",3.51090623099695
"PA",NA,"t0","anc",2.00458635439999
"PA",NA,"t0","anc",2.45601082715977
"PA",NA,"t0","anc",3.58709758845101
"PA",NA,"t0","anc",1.84154576755788
"PA",NA,"t0","anc",1.56336653816959
"PA",NA,"t0","anc",1.69569081646119
"PA",NA,"t0","anc",3.58115461871004
"PA",NA,"t0","anc",3.00679912241529
"PA",NA,"t0","anc",1.74130475395647
"PA",NA,"t0","anc",2.20185932414119
"PA",NA,"t0","anc",3.54306259494595
"PA",NA,"t0","anc",1.96737152174158
"PA",NA,"t0","anc",1.70618056009993
"PA",NA,"t0","anc",3.67012372660348
"PA",NA,"t0","anc",4.06178224536304
"PA",NA,"t0","anc",2.80533756514447
"PA",NA,"t0","anc",3.28737600749243
"PA",NA,"t0","anc",1.7032419698959
"PA",NA,"t0","anc",1.70612208069288
"PA",NA,"t0","anc",3.81166582143058
"PA",NA,"t0","anc",1.68580779667054
"PA",NA,"t0","anc",1.75128280278356
"PA",NA,"t0","anc",1.73186032971867
"PA",NA,"t0","anc",1.62438248949541
"PA",NA,"t0","anc",1.80747420302815
"PA",NA,"t0","anc",1.74145095247408
"PA",NA,"t0","anc",1.6754350118459
"PA",NA,"t0","anc",3.60201714717342
"PA",NA,"t0","anc",3.28415233017906
"PA",NA,"t0","anc",2.27912524069971
"PA",NA,"t0","anc",1.47752607855307
"PA",NA,"t0","anc",3.51152757469681
"PA",NA,"t0","anc",2.58967282188753
"PA",NA,"t0","anc",1.89717430350966
"PA",NA,"t0","anc",3.71805491060293
"PA",NA,"t0","anc",1.62680207496191
"PA",NA,"t0","anc",3.45838441354445
"PA",NA,"t0","anc",1.59238694391579
"PA",NA,"t0","anc",2.33526547146313
"PA",NA,"t0","anc",3.86022565905576
"PA",NA,"t0","anc",1.8987824872034
"PA",NA,"t0","anc",3.57902743027877
"PA",NA,"t0","anc",3.83059852946147
"PA",NA,"t0","anc",1.87442581416906
"PA",NA,"t0","anc",1.92647248643932
"PA",NA,"t0","anc",3.66253602353936
"PA",NA,"t0","anc",1.5895872423035
"PA",NA,"t0","anc",1.65610756781745
"PA",NA,"t0","anc",2.13181561435277
"PA",NA,"t0","anc",2.45519211546114
"PA",NA,"t0","anc",3.72633705662571
"PA",NA,"t0","anc",2.80397060900478
"PA",NA,"t0","anc",1.74486468786035
"PA",NA,"t0","anc",1.74731351303037
"PA",NA,"t0","anc",3.75251390120433
"PA",NA,"t0","anc",1.67651688087623
"PA",NA,"t0","anc",3.70507248223888
"PA",NA,"t0","anc",3.59160781271937
"PA",NA,"t0","anc",2.21939583632888
"PA",NA,"t0","anc",1.89785412661656
"PA",NA,"t0","anc",3.68083276801863
"PA",NA,"t0","anc",3.94810558799299
"PA",NA,"t0","anc",3.39565062963668
"PA",NA,"t0","anc",2.95856823145474
"PA",NA,"t0","anc",3.89654868075673
"PA",NA,"t0","anc",1.82109990486969
"PA",NA,"t0","anc",2.60990669672518
"PA",NA,"t0","anc",1.87027377626885
"PA",NA,"t0","anc",1.92973271338209
"PA",NA,"t0","anc",2.09093119890227
"PA",NA,"t0","anc",3.8752110071111
"PA",NA,"t0","anc",1.36945613433348
"PA",NA,"t0","anc",1.2919124405915
"PA",NA,"t0","anc",2.70294743333415
"PA",NA,"t0","anc",2.24142064300729
"PA",NA,"t0","anc",3.42730991862579
"PA",NA,"t0","anc",1.37398097845361
"PA",NA,"t0","anc",1.49741638687433
"PA",NA,"t0","anc",1.90999591350432
"PA",NA,"t0","anc",4.20954508711458
"PA",NA,"t0","anc",2.00952055436943
"PA",NA,"t0","anc",2.47773592687708
"PA",NA,"t0","anc",1.77817602009849
"PA",NA,"t0","anc",2.87728185566186
"PA",NA,"t0","anc",1.74597579659421
"PA",NA,"t0","anc",4.04466970887643
"PA",NA,"t0","anc",1.88373134981513
"PA",NA,"t0","anc",1.91716695079324
"PA",NA,"t0","anc",1.89278834798126
"PA",NA,"t0","anc",1.79064675365088
"PA",NA,"t0","anc",1.96807327462612
"PA",NA,"t0","anc",1.74867315924417
"PA",NA,"t0","anc",2.125002763432
"PA",NA,"t0","anc",4.16223524681498
"PA",NA,"t0","anc",3.72481659204253
"PA",NA,"t0","anc",3.29575318255166
"PA",NA,"t0","anc",2.01699129861945
"PA",NA,"t0","anc",1.81900926606782
"PA",NA,"t0","anc",3.29355289486159
"PA",NA,"t0","anc",1.83523730152287
"PA",NA,"t0","anc",3.27850175747332
"PA",NA,"t0","anc",1.75042023152965
"PA",NA,"t0","anc",3.78980183312154
"PA",NA,"t0","anc",2.03380412814496
"PA",NA,"t0","anc",2.00441091617885
"PA",NA,"t0","anc",1.88194772790025
"PA",NA,"t0","anc",3.65018224880105
"PA",NA,"t0","anc",1.80792741843275
"PA",NA,"t0","anc",3.71861777489574
"PA",NA,"t0","anc",3.92851498663283
"PA",NA,"t0","anc",1.94574145106072
"PA",NA,"t0","anc",3.91724308092487
"PA",NA,"t0","anc",2.39789691640857
"PA",NA,"t0","anc",2.95656531176344
"PA",NA,"t0","anc",3.14504444067022
"PA",NA,"t0","anc",1.88349012226107
"PA",NA,"t0","anc",3.33404257431453
"PA",NA,"t0","anc",2.20924234928066
"PA",NA,"t0","anc",2.2354849831922
"PA",NA,"t0","anc",3.65529188699163
"PA",NA,"t0","anc",1.82160428975545
"PA",NA,"t0","anc",1.80290549935274
"PA",NA,"t0","anc",1.63186054367132
"PA",NA,"t0","anc",3.70111781233745
"PA",NA,"t0","anc",1.68172885802914
"PA",NA,"t0","anc",1.58957262245174
"PA",NA,"t0","anc",2.88196020822548
"PA",NA,"t0","anc",1.72914103729106
"PA",NA,"t0","anc",2.03259068044877
"PA",NA,"t0","anc",3.88497706808766
"PA",NA,"t0","anc",1.95805867616962
